id_cliente,ead_baseline
C103430,1760149.9594516107
C103431,1318686.386718766
C103432,3100024.988235129
C103433,2244585.28045258
C103434,1306843.6720660687
C103435,471692.887901298
C103436,1311667.4254107298
C103437,317739.8404786651
C103438,716855.5796448678
C103439,1322978.4944940638
C103440,385873.1568661876
C103441,1693069.1412884365
C103442,280228.56576164684
C103443,598485.3709894214
C103444,449830.0926793234
C103445,873959.577135958
C103446,396357.40984168014
C103447,763522.0831271799
C103448,1336678.3143849687
C103449,291567.9739622168
C103450,1273503.669147151
C103451,1626904.8118594405
C103452,1294719.667175588
C103453,1477654.9195595388
C103454,645168.5660407471
C103455,317406.09809549316
C103456,212473.69869543484
C103457,2014054.9664338445
C103458,1399212.6891555171
C103459,620113.829671034
C103460,394729.3259711516
C103461,206420.58082475525
C103462,491697.4873253793
C103463,615809.5627903938
C103464,724325.4220038138
C103465,461851.951711154
C103466,2091365.1090973634
C103467,503398.7337994873
C103468,1149954.074860745
C103469,1675272.2940563497
C103470,910942.2902980283
C103471,1997495.861287418
C103472,1114070.3484336052
C103473,941554.1041590167
C103474,921423.6962097306
C103475,394951.7659590409
C103476,532952.517403308
C103477,514152.50558374345
C103478,1565205.0092361828
C103479,1328089.728358271
C103480,1369801.1829718808
C103481,21662.445055776756
C103482,919220.1523079576
C103483,591637.1072606465
C103484,38260.33461317255
C103485,79991.97147143836
C103486,830462.1421712352
C103487,1364994.8025929432
C103488,815118.9667032168
C103489,420508.8989185673
C103490,462377.76581210305
C103491,316249.9939546252
C103492,1963981.307957198
C103493,28383.16067783202
C103494,891024.6263065201
C103495,600350.2333398993
C103496,494101.92463889386
C103497,1039982.2361023978
C103498,941862.0575822067
C103499,746823.784242874
C103500,482896.51708422677
C103501,773549.2837962246
C103502,667854.4124154273
C103503,551272.5379694821
C103504,564577.0611568169
C103505,700468.1489066818
C103506,292905.36510998226
C103507,801425.9718429861
C103508,399850.4961531854
C103509,421132.50779441866
C103510,611023.7285958367
C103511,1652015.265681436
C103512,2401295.550850951
C103513,3385765.9792181784
C103514,34379.62248369738
C103515,1038671.1003877841
C103516,550354.5572481676
C103517,958305.686273037
C103518,2564219.964099042
C103519,748664.4508409589
C103520,1385439.9354882296
C103521,618666.8276833328
C103522,1312337.4951283038
C103523,933828.1394264842
C103524,778827.6752144719
C103525,288792.87103597564
C103526,795243.5376338084
C103527,434882.24201044213
C103528,613441.1073789237
C103529,1084785.6475490937
C103530,1102456.5546748405
C103531,485478.4282401658
C103532,1280243.4563282002
C103533,748339.3654841837
C103534,425217.811822628
C103535,654346.0291613641
C103536,580271.5073931131
C103537,1378438.9882020159
C103538,331680.71734210814
C103539,542114.883101079
C103540,500219.8229448893
C103541,232986.35031757763
C103542,2042421.829531876
C103543,225667.99820638896
C103544,1783365.5561237852
C103545,1128642.8027864145
C103546,695437.9967821013
C103547,806828.6781060965
C103548,560500.8878073015
C103549,1942861.2331392302
C103550,1039159.2397703317
C103551,910217.9620178546
C103552,876630.3099724972
C103553,1224266.8864862146
C103554,2141286.652485954
C103555,1330841.3342435877
C103556,396696.5199510222
C103557,2163376.2439735285
C103558,34993.91566606243
C103559,2156952.387024596
C103560,1364353.8099163638
C103561,1206528.009336622
C103562,300351.81904677005
C103563,941874.119037563
C103564,2350374.6858563786
C103565,322777.2932403153
C103566,1917293.6745814166
C103567,643803.5575700481
C103568,473678.52195784077
C103569,481995.18517703214
C103570,655069.7879879114
C103571,1425438.369039381
C103572,353418.048969056
C103573,2285504.8537667724
C103574,1116238.0441502295
C103575,263604.3425926873
C103576,1564843.169022622
C103577,2424794.244766586
C103578,66647.19708682582
C103579,1147833.1568118166
C103580,726382.3910930043
C103581,182794.4759046211
C103582,654916.7709019219
C103583,314418.52937281376
C103584,992897.6808095393
C103585,1179286.135240113
C103586,501513.4696513949
C103587,341839.8614810004
C103588,448492.357871243
C103589,758268.6163424532
C103590,1770104.095339209
C103591,572225.2493462099
C103592,223125.67613232776
C103593,604433.3500583435
C103594,1000523.3641209607
C103595,1300360.6764473359
C103596,956323.3054202576
C103597,2404272.9521957003
C103598,1473339.2198708882
C103599,727718.7225786981
C103600,1661593.755215467
C103601,634915.1482522244
C103602,2481458.3132099593
C103603,965376.2948640249
C103604,514880.4994837011
C103605,274030.5108433978
C103606,487177.6398548766
C103607,1542719.2513107061
C103608,1432155.4371391786
C103609,993577.5204952698
C103610,899664.9395122757
C103611,1725550.2122402198
C103612,221231.7236474261
C103613,1210058.6520901658
C103614,970635.8001304206
C103615,214970.09223769236
C103616,372210.30558016937
C103617,1575371.6575592165
C103618,2144187.4764531003
C103619,675842.5208777329
C103620,1172713.319473496
C103621,554498.8688358411
C103622,1494914.4057938522
C103623,902206.9529870541
C103624,736987.2504772005
C103625,1274053.5315485923
C103626,2153837.2491551028
C103627,1240008.6639286098
C103628,859106.5918117248
C103629,473829.3373698215
C103630,2230951.3713528984
C103631,14206.43034777804
C103632,1264557.9321338208
C103633,502943.8867872504
C103634,421769.7679942623
C103635,160071.03456771816
C103636,936873.2926961363
C103637,2580301.580888585
C103638,511527.5329539766
C103639,1398418.6468147282
C103640,774463.4115063042
C103641,343725.4452415058
C103642,2519198.628966844
C103643,330295.9721217224
C103644,567284.5052095901
C103645,605587.188039218
C103646,431992.7313886609
C103647,4311.131832088897
C103648,2123.4684595067515
C103649,1061797.8673374353
C103650,1689253.1000177239
C103651,206301.41395544703
C103652,551991.530115886
C103653,159826.77988203152
C103654,1091782.178939484
C103655,889371.3646964
C103656,956258.5204855917
C103657,472201.14757200895
C103658,259551.82792501053
C103659,1181161.8367977673
C103660,815169.514423113
C103661,628209.3358231201
C103662,250879.94758083866
C103663,513237.4651756508
C103664,1153290.532258112
C103665,1915506.405910102
C103666,239545.5077429297
C103667,1167743.3235925161
C103668,215095.9805877986
C103669,803557.8996314087
C103670,245345.3172662726
C103671,841176.2047466635
C103672,158112.80433496885
C103673,985528.5446949833
C103674,1264742.5376449134
C103675,1527779.4387101685
C103676,304025.1140805213
C103677,2147585.1009156695
C103678,683107.2510931896
C103679,971940.5633825847
C103680,619319.288016317
C103681,2715046.7843176574
C103682,596080.2424053759
C103683,1134449.34624523
C103684,801250.6875600356
C103685,577103.2348533117
C103686,1180655.5619925596
C103687,723633.8966353675
C103688,1164750.915617724
C103689,1190370.838483532
C103690,877939.1503875148
C103691,553163.0973139826
C103692,1961637.5425097698
C103693,718568.085081779
C103694,697935.3399963957
C103695,225073.8375065517
C103696,8736.869903225172
C103697,402478.7754508988
C103698,437156.9396673988
C103699,591869.1766625822
C103700,922170.6499906476
C103701,896829.7448625979
C103702,532210.372264367
C103703,1069907.7904101755
C103704,561843.791378465
C103705,434747.69995902205
C103706,1976276.3306163936
C103707,272115.0532283408
C103708,1443485.1268291667
C103709,259402.91025397662
C103710,1722934.4148122007
C103711,295230.94602025254
C103712,495864.14505538275
C103713,1128471.9507810858
C103714,752266.1781944188
C103715,1174794.0701178168
C103716,2233269.484971088
C103717,655049.9449975056
C103718,89116.51217066028
C103719,562425.1932530213
C103720,2474561.73313523
C103721,1221161.2365668004
C103722,2257536.392715166
C103723,493756.23837039643
C103724,847420.7477529387
C103725,422296.8873740175
C103726,206771.69926418387
C103727,231153.54330141644
C103728,2149242.37891121
C103729,351177.17337893444
C103730,652427.1521706909
C103731,420999.34548728925
C103732,578447.4516423182
C103733,693108.9721686052
C103734,1350874.0364558892
C103735,150699.93851156952
C103736,1468413.8019152926
C103737,1188415.7866933562
C103738,764020.8676617588
C103739,495371.61641043297
C103740,496714.6344172595
C103741,196361.635318427
C103742,675876.5148590677
C103743,644037.2504272131
C103744,1631228.3964794236
C103745,1057418.623402462
C103746,749065.3876601809
C103747,347685.23322069104
C103748,817595.2529941131
C103749,1315445.4804342664
C103750,743389.556218509
C103751,321812.0555589345
C103752,1266938.466549269
C103753,443576.46807441796
C103754,132321.64433428133
C103755,2345985.948526686
C103756,1138144.540994376
C103757,2592612.2121660234
C103758,467862.94434566796
C103759,1020865.1928294479
C103760,206296.07180429902
C103761,944062.4447667154
C103762,196871.6489258842
C103763,436069.79070098273
C103764,1309353.5237600117
C103765,835544.405659515
C103766,1085439.7615819273
C103767,337802.1206787896
C103768,498650.8220600818
C103769,718902.6122490928
C103770,1249113.4020246456
C103771,154475.94561505324
C103772,990535.8666695239
C103773,2224813.527316081
C103774,1235888.8485145718
C103775,124277.6820447146
C103776,301951.95757037867
C103777,622099.0573323669
C103778,340370.64570817887
C103779,2224444.709125359
C103780,2071911.7173542306
C103781,508080.8415650081
C103782,1369205.8229679037
C103783,656632.0642772344
C103784,2120284.688244272
C103785,550205.2075671405
C103786,577581.7579119466
C103787,29997.477048081295
C103788,914201.5570678215
C103789,1053279.465426246
C103790,1038399.4613198244
C103791,606775.9231229868
C103792,760356.2155984436
C103793,989093.7723454314
C103794,891791.764510929
C103795,558414.8676039306
C103796,592633.3381843478
C103797,1907710.8442797856
C103798,367600.2600790815
C103799,936234.9266779617
C103800,679459.8235957662
C103801,2719881.98927221
C103802,738748.212233111
C103803,1784536.1964349498
C103804,944254.4302789894
C103805,1046937.2511583467
C103806,958905.6285046542
C103807,1109803.66622154
C103808,1000363.3690942682
C103809,1069891.042593311
C103810,809688.9600894081
C103811,347733.1015772149
C103812,536683.9016591213
C103813,1800127.6158976697
C103814,427354.70036884636
C103815,565454.8201082698
C103816,1420429.0639241452
C103817,941000.5054077028
C103818,1187141.5283350954
C103819,307670.2452096216
C103820,1094296.8177197587
C103821,929829.2116852197
C103822,119752.10192832461
C103823,611260.5592654501
C103824,557610.4382700231
C103825,1313216.5288184183
C103826,426371.12059226254
C103827,656680.4911291597
C103828,1117494.5025761828
C103829,436041.262779076
C103830,52680.291303611826
C103831,2380237.259963412
C103832,491505.9508921678
C103833,1313849.1344893351
C103834,533542.5778790929
C103835,314703.182764119
C103836,478024.696295077
C103837,696931.6384950784
C103838,484385.7916914499
C103839,1723232.0639699684
C103840,623186.8028304504
C103841,1088653.6598483466
C103842,207693.62750379284
C103843,224746.87437236903
C103844,438460.79339867504
C103845,818138.1255755463
C103846,278540.0615769092
C103847,119842.31007206943
C103848,327758.50975925225
C103849,1121882.9115064985
C103850,513401.0963141863
C103851,13508.366671631418
C103852,670610.218260987
C103853,414643.52192917094
C103854,121340.8529017736
C103855,336751.73521750205
C103856,1292884.734838695
C103857,921714.2551562377
C103858,1037734.993977159
C103859,32229.9655583875
C103860,1110519.9254495602
C103861,1394939.1351840934
C103862,487512.70945279126
C103863,1079222.4969145814
C103864,1507347.4783506696
C103865,1306646.8358601949
C103866,723777.4274697489
C103867,440984.8075440526
C103868,645084.5636834862
C103869,989359.0915630554
C103870,524650.833523161
C103871,1446304.382676828
C103872,365886.8234073669
C103873,938617.7538648827
C103874,611922.6662422408
C103875,818668.3812895396
C103876,1969803.8371134493
C103877,1238150.7808676104
C103878,248470.31763400193
C103879,1240384.8742499615
C103880,590341.2080458757
C103881,750546.0791579472
C103882,707412.1264086299
C103883,170723.1447076091
C103884,357669.4325598001
C103885,760475.7723629355
C103886,527967.132289216
C103887,1462864.53367458
C103888,265796.91965186654
C103889,1307399.968760441
C103890,523831.6789308179
C103891,15452.71407298837
C103892,1159819.0111429975
C103893,403237.7401904209
C103894,1398720.790912529
C103895,1951379.386858113
C103896,431087.56089988124
C103897,925829.2025456768
C103898,700830.8250519284
C103899,1402717.7983657042
C103900,643458.8561058845
C103901,1527478.0094265067
C103902,1183404.9121711964
C103903,47849.31077815179
C103904,1335222.7390838936
C103905,445816.2788270076
C103906,1110369.3043170788
C103907,931276.0744869448
C103908,798680.6330272604
C103909,691623.7217576253
C103910,438419.58941024105
C103911,1788383.7752562535
C103912,575511.6556562787
C103913,2057069.8475712813
C103914,594800.4615792235
C103915,1138135.4467604605
C103916,530051.9508050709
C103917,1448575.1659464196
C103918,167664.3695227589
C103919,901389.5997921132
C103920,833123.0707403765
C103921,1126873.799403747
C103922,640488.3060001525
C103923,1334431.9693884165
C103924,1071009.3279082428
C103925,2014114.5232214527
C103926,2705547.3508437397
C103927,1360648.574839606
C103928,1064244.7208604524
C103929,650375.2520191548
C103930,874698.2664102078
C103931,1813315.7489489694
C103932,279495.9715622582
C103933,238157.23488163872
C103934,34292.88690225343
C103935,2525548.8753050626
C103936,179651.75462374656
C103937,239512.47655360497
C103938,622466.6222237926
C103939,265547.84841349325
C103940,664636.7618967879
C103941,1066232.4484549195
C103942,1239767.482601707
C103943,684433.7038569761
C103944,457363.0554163012
C103945,1930451.2838430344
C103946,128128.96014482297
C103947,1022435.2562629051
C103948,961742.5456313934
C103949,1015642.6129198993
C103950,883325.2933568492
C103951,453883.3169023633
C103952,992468.4371816084
C103953,1369274.1049288712
C103954,864660.1517100644
C103955,1437347.4819929912
C103956,831336.4807848072
C103957,1236199.744362101
C103958,300318.5163500163
C103959,394202.8353909954
C103960,885053.1377457576
C103961,825386.301063311
C103962,2187000.3032912905
C103963,842711.8397011866
C103964,1138057.2051993
C103965,737938.0520688898
C103966,627749.835346834
C103967,1194990.0282695175
C103968,2135358.7876419765
C103969,177118.29358272237
C103970,858181.6603054804
C103971,270060.2791770224
C103972,232621.02200453915
C103973,860496.5475321818
C103974,642070.1345757557
C103975,460840.0877645519
C103976,848153.272665675
C103977,784749.7578447415
C103978,1599416.3105879505
C103979,1099546.6700233787
C103980,1634999.7421644572
C103981,692980.8651158699
C103982,416968.00575381855
C103983,711261.5245428417
C103984,555831.659275184
C103985,526428.7580241719
C103986,419501.5084091262
C103987,904383.4155838606
C103988,416086.67582775245
C103989,106712.70210742591
C103990,477269.30598386267
C103991,324584.375690009
C103992,935153.8010801068
C103993,1646311.160332359
C103994,3413501.1579068927
C103995,504584.65768659365
C103996,1378206.7244709642
C103997,1043672.8750176723
C103998,884379.9675469734
C103999,697539.8555773501
C104000,1677691.7134106385
C104001,2118996.997913534
C104002,1411254.850489529
C104003,932425.0723041913
C104004,396767.1751441306
C104005,685371.2997990466
C104006,704895.4229468632
C104007,2497813.981600945
C104008,334269.51604026154
C104009,947220.1135828329
C104010,583204.4235025836
C104011,679018.7188274863
C104012,1667953.0670230975
C104013,826702.214133378
C104014,691695.0548861087
C104015,1744815.726956148
C104016,730329.7844640297
C104017,1035343.2688498056
C104018,1192226.340123571
C104019,616749.8473150951
C104020,1176456.695516847
C104021,228773.01774512112
C104022,562946.1927334369
C104023,655679.8604256582
C104024,71213.18866990448
C104025,1115312.109335688
C104026,1971441.666394956
C104027,529852.1044981282
C104028,98079.70450079581
C104029,730758.1758202214
C104030,669484.4336723874
C104031,2127730.324815798
C104032,1633997.3715621077
C104033,442820.5478417083
C104034,878657.4995870146
C104035,1332488.9128157871
C104036,407963.0145043466
C104037,267737.21492526244
C104038,706653.5461827415
C104039,1128179.6921510454
C104040,1575165.6582848364
C104041,1237360.7618685046
C104042,832931.698179109
C104043,1566963.1207051182
C104044,1661803.2411354044
C104045,500550.33298559935
C104046,605093.6367499334
C104047,1604832.8246718566
C104048,46039.41554960853
C104049,440285.1011874938
C104050,335753.38288156147
C104051,929843.1730568162
C104052,603016.6862396217
C104053,316688.10975634115
C104054,781510.752407618
C104055,1261704.8124951064
C104056,1149280.636182818
C104057,1520202.1220592107
C104058,909107.5400327586
C104059,751905.0346116906
C104060,714160.5137797383
C104061,2369974.700635705
C104062,1218355.2614676757
C104063,525178.6603209929
C104064,833748.3158337452
C104065,505505.31855511735
C104066,1583633.2545416327
C104067,539514.4408856792
C104068,614687.37748006
C104069,1023410.1517093374
C104070,120260.16400865192
C104071,410711.2309368219
C104072,1770796.7625480099
C104073,1422029.3725814568
C104074,1323982.5739294603
C104075,817497.2129782992
C104076,688426.7856194393
C104077,952837.8690471011
C104078,828043.7230299291
C104079,965987.6981763168
C104080,1007415.122047036
C104081,550791.5187018887
C104082,1130986.5519670679
C104083,2615044.5231315037
C104084,355751.7123568292
C104085,256905.78091734106
C104086,559234.6078270478
C104087,1516108.3584742562
C104088,474592.4192515343
C104089,609560.8309771016
C104090,71568.1481837039
C104091,1220259.63677594
C104092,1321734.5531517495
C104093,1195976.9690295844
C104094,1273544.3351450735
C104095,743300.8752438998
C104096,611797.5499727277
C104097,953945.2808536617
C104098,292421.9415198899
C104099,2317558.2106995876
C104100,1636405.7741518272
C104101,382079.5711305109
C104102,355952.5555753401
C104103,573802.333586901
C104104,2068999.8865857287
C104105,420562.0329825955
C104106,206740.26439316612
C104107,909505.0784502543
C104108,318143.211113461
C104109,308961.81451621646
C104110,850240.4126917894
C104111,159112.10856409388
C104112,1441244.9672101547
C104113,471828.8291996643
C104114,505090.74405051745
C104115,1178435.8017794169
C104116,1489791.561000887
C104117,1151378.4023703656
C104118,1425935.3811960819
C104119,736895.6247704079
C104120,1036414.0656858449
C104121,736830.04970924
C104122,1039688.1797087032
C104123,1037389.1449401336
C104124,364276.1987134934
C104125,1228284.7601689086
C104126,1729075.8834917012
C104127,292983.40572805016
C104128,1773649.9266758538
C104129,934365.0399021385
C104130,1566584.8007918703
C104131,963180.6964137142
C104132,935313.417876785
C104133,2076117.8827699614
C104134,790337.2757892967
C104135,1500596.4647858012
C104136,2607909.27838561
C104137,1777952.176330234
C104138,1100434.5611093412
C104139,638373.9930444008
C104140,1912007.3844976663
C104141,968911.7499739092
C104142,423209.8395413198
C104143,781385.4553315912
C104144,760308.1307342182
C104145,560676.7587753301
C104146,2421089.2135729995
C104147,1992944.3079682114
C104148,1537928.1103341258
C104149,716016.5122115819
C104150,603465.7791424734
C104151,669481.9309946923
C104152,1328043.6593505421
C104153,747641.4271909503
C104154,551864.8769515937
C104155,1584021.6817783464
C104156,1012301.0958812402
C104157,986714.0011750972
C104158,1743459.1825056477
C104159,722988.9009479516
C104160,1186371.9450682423
C104161,387801.36177280504
C104162,697196.3636478625
C104163,618881.6276836351
C104164,1139939.490007434
C104165,575943.1529710094
C104166,1142207.1580511874
C104167,232354.22988971943
C104168,1610971.5453215605
C104169,447628.69852224697
C104170,1090817.0146420149
C104171,509537.53264810634
C104172,1827913.5154778468
C104173,817381.8562295393
C104174,1019980.080534293
C104175,203927.35105585365
C104176,1060535.8308054488
C104177,2292625.0698432988
C104178,1941644.041249672
C104179,737508.6831952324
C104180,1311645.1616526507
C104181,1373872.1435745945
C104182,3076085.226855073
C104183,1130396.5119276172
C104184,457233.439560219
C104185,2087203.4236331696
C104186,741200.3669806676
C104187,588994.7008026594
C104188,529325.8249883214
C104189,442810.76535240636
C104190,2224950.0386851104
C104191,449136.2989355244
C104192,35229.989815992994
C104193,63801.607228589244
C104194,1142645.8066386923
C104195,234157.9285464136
C104196,668015.3267021787
C104197,315631.6099251041
C104198,380429.9532191415
C104199,1672975.2916672782
C104200,718232.0149126716
C104201,1465788.676632249
C104202,456374.2266102597
C104203,925972.1224611765
C104204,1785010.827611386
C104205,993772.5851531487
C104206,770004.5223155244
C104207,181083.6623553651
C104208,575800.2516362222
C104209,1214315.666992122
C104210,177165.8801460464
C104211,667726.3371428493
C104212,249890.21699020534
C104213,715735.7290194466
C104214,1681901.260666974
C104215,1227038.7406633405
C104216,1564623.254278866
C104217,2081806.5743691009
C104218,227939.48788791135
C104219,1477894.3828672844
C104220,267703.5794152074
C104221,1052108.684367077
C104222,637785.7817911825
C104223,1129585.2390515185
C104224,289491.44491076644
C104225,1631376.7857113387
C104226,2111534.587449677
C104227,604877.5680409662
C104228,2500012.500308525
C104229,1021047.3436857993
C104230,101070.07316454513
C104231,2453818.844822783
C104232,784630.3625973295
C104233,371504.58162437973
C104234,700361.282613739
C104235,2290064.035363791
C104236,545337.9489747114
C104237,256185.03470291613
C104238,3245843.585892839
C104239,1746424.1440202422
C104240,1178532.4056621252
C104241,1219048.941398943
C104242,821752.6424574592
C104243,1915629.0175402297
C104244,738736.3709295728
C104245,2277103.943518477
C104246,1360823.2603521142
C104247,136282.79657496445
C104248,394555.6269087957
C104249,1429696.45578474
C104250,758097.0831155146
C104251,1708121.131998854
C104252,1797482.0135255205
C104253,577269.6805803906
C104254,819712.1146130541
C104255,739479.5091109914
C104256,1648488.2092598462
C104257,1077625.2533713065
C104258,717263.1996666979
C104259,269615.37486411526
C104260,3745898.533558591
C104261,883728.2046516085
C104262,794112.1803932914
C104263,533861.2538440407
C104264,324562.02052413626
C104265,300658.14836315764
C104266,540887.2850359135
C104267,1370250.8110309034
C104268,612397.516951392
C104269,1636028.1544954241
C104270,72326.88834721688
C104271,1123210.4505234512
C104272,506949.1561757424
C104273,30675.206751059217
C104274,1280440.9124767617
C104275,799544.0642099276
C104276,157608.94375859393
C104277,2385764.894333709
C104278,1352268.7839282409
C104279,629958.1821040023
C104280,159998.62206316905
C104281,134375.8821377501
C104282,552070.1394679768
C104283,576148.5022352635
C104284,281529.636725578
C104285,1651711.1147470481
C104286,844024.3532846574
C104287,709272.2690146142
C104288,1850032.7880560628
C104289,187927.2694624374
C104290,909871.6720898341
C104291,886169.3398232167
C104292,730180.9516360704
C104293,922323.1324545257
C104294,646937.561668335
C104295,273745.7026360287
C104296,1070368.3044939837
C104297,1578310.835905683
C104298,1371216.333490042
C104299,558681.2867944646
C104300,537516.3819403787
C104301,1072027.901989765
C104302,391849.5746544639
C104303,415511.07730381505
C104304,659564.6462961439
C104305,1976152.07661764
C104306,65487.315697587066
C104307,1510481.107210508
C104308,1588275.8166680166
C104309,12803.954757258052
C104310,527666.9807153231
C104311,792141.1150138358
C104312,578735.2254288978
C104313,856342.2233946614
C104314,1536674.2707838186
C104315,1854265.459597142
C104316,793930.4372911359
C104317,816366.3108152066
C104318,185522.64212775638
C104319,243868.6153608156
C104320,107234.03035578821
C104321,1561623.2353296927
C104322,312477.6569023589
C104323,1222817.2482429422
C104324,271900.4916157285
C104325,1214708.8276539198
C104326,629446.8164564277
C104327,719594.0999277576
C104328,2222825.0288462765
C104329,965654.1961643163
C104330,1369031.5270829126
C104331,926643.1252264841
C104332,1224838.1759022074
C104333,1155234.9298687542
C104334,152614.26146223856
C104335,382583.78460797085
C104336,426237.9245535629
C104337,536980.953936644
C104338,2015789.6561279863
C104339,1124858.3898561695
C104340,123114.73616046345
C104341,580772.7982279062
C104342,839508.5719314641
C104343,822549.7201309102
C104344,1119960.5746279452
C104345,1359624.185352342
C104346,288376.4308316295
C104347,1178896.8079299266
C104348,648492.3031233717
C104349,989855.0002162617
C104350,547991.3676385861
C104351,481035.385072109
C104352,542099.905167902
C104353,1980874.2684281887
C104354,1050000.8931932892
C104355,2674673.2505047754
C104356,698928.3924494509
C104357,738947.9495609858
C104358,233021.95280652607
C104359,1498720.0777028678
C104360,544514.7522769889
C104361,902729.424931392
C104362,1652829.2394399
C104363,1621609.6192034548
C104364,498340.71827900544
C104365,2644261.7909732093
C104366,27004.891018033963
C104367,913193.1373031125
C104368,1404302.2104028245
C104369,1642284.9150483645
C104370,2166926.868870037
C104371,2041774.603744335
C104372,356971.5389009165
C104373,1459837.2087813925
C104374,1310573.9780582967
C104375,618527.523300021
C104376,1051975.9313152267
C104377,684246.9716864667
C104378,231214.04362846937
C104379,391895.7878900639
C104380,1667794.0585603707
C104381,1202162.7871668315
C104382,696808.714748522
C104383,585639.0651968357
C104384,1527811.798917966
C104385,805229.3365879176
C104386,166738.9936387439
C104387,142005.56691751894
C104388,467870.8073302996
C104389,506086.4084251744
C104390,708519.266127283
C104391,1149693.0495164536
C104392,584305.0455067472
C104393,431866.45658601617
C104394,594492.3696626757
C104395,626499.0140301168
C104396,539495.5622081151
C104397,610168.5065176552
C104398,1076439.427072423
C104399,997121.8176730245
C104400,724057.2453730601
C104401,554359.3458425932
C104402,1885795.3360348707
C104403,618646.7823474442
C104404,3448453.5099259685
C104405,431080.76857802627
C104406,1562488.1731712222
C104407,689380.9038185766
C104408,557665.920764588
C104409,1006928.2259210355
C104410,724775.9716901772
C104411,987205.7180115947
C104412,1751860.9749693484
C104413,921835.3647327124
C104414,558237.3507032667
C104415,306696.265523574
C104416,773036.4446186372
C104417,1300912.0559936296
C104418,471619.4314603002
C104419,268615.92208944587
C104420,1277354.937214516
C104421,824900.8719271392
C104422,1917978.7584993364
C104423,368271.7297351077
C104424,369717.71886037505
C104425,750771.2837562856
C104426,1856376.881575144
C104427,466991.08304605016
C104428,1320384.6235243801
C104429,302528.6458089693
C104430,583212.667459816
C104431,89635.91420589946
C104432,1856901.0764423613
C104433,1209129.0935827172
C104434,1391786.5589672837
C104435,1258183.606010723
C104436,597747.2628821642
C104437,1293714.7076376972
C104438,759720.606127483
C104439,1229016.0745309696
C104440,51548.93914135819
C104441,797745.3995787334
C104442,492871.4345775752
C104443,1984338.1128922224
C104444,521109.9547252741
C104445,202124.99635452303
C104446,592922.9525065034
C104447,1184319.34522931
C104448,1501588.482245192
C104449,221964.96060382173
C104450,1204280.5446400654
C104451,376834.4055498176
C104452,438664.2383330797
C104453,1971228.7386750595
C104454,131010.9878238245
C104455,1528250.698662534
C104456,455171.5070116334
C104457,895758.1313337989
C104458,17162.87463684415
C104459,1116263.9767798192
C104460,100805.24710661305
C104461,1605213.6238705977
C104462,1609142.4416456977
C104463,1587929.9778252775
C104464,124448.90121919938
C104465,2801379.3964654957
C104466,2154767.757103971
C104467,938192.6903796435
C104468,1773418.2635824613
C104469,715146.8738636388
C104470,1620440.0045687575
C104471,1538403.2429937115
C104472,425443.5467687463
C104473,1444489.4191846806
C104474,772470.9927141306
C104475,1529003.2967281395
C104476,356523.9998642132
C104477,2419546.3611678677
C104478,259280.14052418148
C104479,321953.6687395915
C104480,714232.5111478663
C104481,748694.058107265
C104482,396684.91551912844
C104483,219590.6897932861
C104484,1104108.2165003696
C104485,1382621.4104794972
C104486,760615.5847448336
C104487,712953.6712172474
C104488,56829.644958381265
C104489,1680482.0877510142
C104490,2869833.880757574
C104491,2233318.6058836393
C104492,1005386.4399960143
C104493,848278.866989524
C104494,643369.4762040155
C104495,709348.238353214
C104496,364168.1254314805
C104497,1165260.0525268358
C104498,1388712.6237131984
C104499,1116014.8266344913
C104500,353647.18593735225
C104501,216938.9501377539
C104502,2311702.273484334
C104503,378886.5064622855
C104504,493946.8656687386
C104505,2278815.9631702444
C104506,671697.0069907083
C104507,195221.92046804834
C104508,288671.917295606
C104509,1069220.3941668991
C104510,78364.93239174788
C104511,410121.1734563614
C104512,293609.2293880933
C104513,589735.7466614004
C104514,1107715.0552827914
C104515,1080803.6652287547
C104516,558301.1618668851
C104517,112486.0902051482
C104518,154963.1331719375
C104519,1560319.4470098524
C104520,1267969.2432026505
C104521,806623.2441650131
C104522,163066.69692633784
C104523,2806607.989053543
C104524,1343824.5091023585
C104525,1412760.3428216088
C104526,436109.7737668349
C104527,1323055.27929256
C104528,686267.9091074399
C104529,2388496.809438404
C104530,1673064.9158663861
C104531,800763.4061169305
C104532,945566.751841738
C104533,854138.7003628509
C104534,498162.01628685615
C104535,842042.7259660278
C104536,832952.6448911536
C104537,908746.8119051232
C104538,641046.7297434346
C104539,783224.2115270976
C104540,1300117.9044642851
C104541,637774.5784502996
C104542,475449.71427813964
C104543,1213741.6956595234
C104544,1193470.7206790736
C104545,938936.6243635474
C104546,474132.31436508603
C104547,717725.3150395574
C104548,537432.8257728451
C104549,977796.1640196872
C104550,240836.04261472827
C104551,3410347.64525585
C104552,3746091.3955268217
C104553,282222.01062063733
C104554,468032.6171845483
C104555,1142466.1474730703
C104556,2214123.716474063
C104557,799944.9676102084
C104558,501180.6359007233
C104559,714873.7018760685
C104560,8332.66107958791
C104561,877158.7602330974
C104562,153925.47707098606
C104563,458172.5788582195
C104564,796656.2766834204
C104565,323734.12952758325
C104566,453827.2859902677
C104567,1446348.5697498242
C104568,875696.2682601548
C104569,1913578.5336041413
C104570,398421.4322673821
C104571,554940.1263447485
C104572,1272060.2454850213
C104573,413857.98729371664
C104574,82436.89595719488
