id_cliente,segmento,region,apr_efectiva
C103757,Jóvenes,II,0.2586754342901369
C103758,Mass,RM,0.2565614293414498
C103759,Mass,IV,0.181695997954627
C103760,Mass,II,0.1945811434652483
C103761,Gold,V,0.2929215175452807
C103762,Premium,V,0.22342612966607162
C103763,Gold,VIII,0.3048656835672142
C103764,Mass,X,0.2695842701537127
C103765,Mass,X,0.3031850631119701
C103766,Premium,X,0.2286008400694709
C103767,Gold,II,0.18686542857159927
C103768,Gold,IV,0.2691087919727542
C103769,Gold,VIII,0.36443948513387514
C103770,Mass,IV,0.2724416864404761
C103771,Mass,II,0.3808122684623877
C103772,Jóvenes,IV,0.40883368423598354
C103773,Jóvenes,X,0.24957157531699084
C103774,Premium,X,0.22524455054996634
C103775,Mass,II,0.32186406285633296
C103776,Mass,VIII,0.21192770044592935
C103777,Gold,II,0.2875013126422638
C103778,Jóvenes,RM,0.23156704422413332
C103779,Premium,IV,0.22189014145767944
C103780,Mass,V,0.3080923547429661
C103781,Mass,V,0.3657985578277877
C103782,Gold,V,0.3184301521821319
C103783,Gold,RM,0.1806852738240336
C103784,Jóvenes,RM,0.24195382351805103
C103785,Mass,II,0.2569134383633571
C103786,Jóvenes,VIII,0.36713836633741087
C103787,Mass,IV,0.15178354925356
C103788,Mass,V,0.3393040486094138
C103789,Premium,II,0.2885304199881072
C103790,Mass,IV,0.20133095804833084
C103791,Mass,X,0.25504083098104424
C103792,Mass,VIII,0.20202177178214303
C103793,Gold,RM,0.2358054438504728
C103794,Gold,VIII,0.2867946458260213
C103795,Mass,V,0.25983363014558253
C103796,Jóvenes,X,0.30611546011680024
C103797,Mass,II,0.16150892942679362
C103798,Gold,V,0.2365432145752968
C103799,Gold,IV,0.2510402347265055
C103800,Mass,X,0.26392725715688325
C103801,Mass,V,0.24341624984708243
C103802,Mass,VIII,0.2728516695985489
C103803,Mass,X,0.3053731265722054
C103804,Jóvenes,II,0.18717497497051377
C103805,Mass,II,0.35945720083657645
C103806,Gold,V,0.2878626243937611
C103807,Mass,V,0.1287445779832794
C103808,Mass,RM,0.3971815906295636
C103809,Mass,IV,0.17935726243868544
C103810,Premium,V,0.39125282302509123
C103811,Premium,II,0.3114614338286053
C103812,Premium,RM,0.32650128423714814
C103813,Mass,II,0.35859705248091744
C103814,Premium,IV,0.33341176032018593
C103815,Mass,V,0.29177103542955946
C103816,Gold,V,0.29279087118216585
C103817,Mass,RM,0.3227536481976595
C103818,Premium,X,0.33099982101049547
C103819,Mass,X,0.34147107272290256
C103820,Mass,II,0.2034114822542836
C103821,Gold,RM,0.3080995402406731
C103822,Mass,VIII,0.12964584561995549
C103823,Gold,X,0.3194066726972503
C103824,Mass,X,0.28708931379160285
C103825,Mass,RM,0.36577049044270593
C103826,Gold,RM,0.2519967841027421
C103827,Mass,RM,0.2567620250026192
C103828,Mass,IV,0.16450853547226035
C103829,Jóvenes,II,0.2953802216298858
C103830,Mass,V,0.24039247914554443
C103831,Mass,V,0.40727815088717345
C103832,Gold,RM,0.3438103897883391
C103833,Gold,V,0.330195862854657
C103834,Gold,VIII,0.28222164904111935
C103835,Gold,IV,0.3103139126948003
C103836,Jóvenes,V,0.24737405304835036
C103837,Premium,RM,0.3618650605707091
C103838,Jóvenes,V,0.22955502656102036
C103839,Mass,X,0.2712070335180584
C103840,Gold,VIII,0.30346615985692527
C103841,Mass,II,0.26100971452989347
C103842,Gold,RM,0.20370370103959085
C103843,Mass,RM,0.25834668408740014
C103844,Gold,RM,0.23683655135542858
C103845,Mass,VIII,0.23347648241799235
C103846,Premium,V,0.3115716084136094
C103847,Jóvenes,II,0.3152858567359457
C103848,Mass,IV,0.29393841332384174
C103849,Gold,RM,0.2360768132617827
C103850,Gold,II,0.3028303861718602
C103851,Jóvenes,X,0.2770384452012916
C103852,Mass,X,0.2696547763977818
C103853,Gold,X,0.2103263692290629
C103854,Gold,VIII,0.292131593137022
C103855,Mass,X,0.3225381064625314
C103856,Mass,RM,0.2525792743672701
C103857,Mass,V,0.23464971730428558
C103858,Mass,IV,0.2586897560857484
C103859,Mass,II,0.3179770699080099
C103860,Mass,V,0.337965595404626
C103861,Mass,VIII,0.3057116960502485
C103862,Gold,VIII,0.29622603875371795
C103863,Gold,VIII,0.2730724557655947
C103864,Premium,IV,0.3336058662322312
C103865,Mass,X,0.18995689016557402
C103866,Jóvenes,II,0.20491548374690008
C103867,Mass,IV,0.3115760108132061
C103868,Gold,RM,0.4195266781185273
C103869,Mass,II,0.3240573905225272
C103870,Jóvenes,II,0.12
C103871,Gold,RM,0.21619429129025644
C103872,Mass,VIII,0.38515650964878834
C103873,Mass,V,0.29183312120044735
C103874,Gold,IV,0.33021883668596425
C103875,Mass,IV,0.29334204109100753
C103876,Gold,X,0.2775099584538462
C103877,Gold,VIII,0.3359954989554924
C103878,Mass,X,0.27540814341306474
C103879,Jóvenes,VIII,0.16869743021403705
C103880,Mass,IV,0.23371771128140006
C103881,Mass,IV,0.310831323925632
C103882,Premium,X,0.268217860677887
C103883,Mass,VIII,0.36849667434457445
C103884,Gold,V,0.3193608698196921
C103885,Mass,IV,0.29950066319927765
C103886,Jóvenes,II,0.2901181817734492
C103887,Premium,IV,0.297469785271093
C103888,Mass,RM,0.3584796188347354
C103889,Jóvenes,VIII,0.17799851707115472
C103890,Gold,IV,0.42905565581486615
C103891,Mass,II,0.3298246677847413
C103892,Mass,X,0.28433109293132963
C103893,Mass,II,0.2989665041779923
C103894,Mass,RM,0.252787076913416
C103895,Premium,V,0.249622197857127
C103896,Mass,RM,0.32845717468610597
C103897,Gold,VIII,0.26724478171105326
C103898,Mass,X,0.29747932719927894
C103899,Mass,RM,0.27314183617714943
C103900,Jóvenes,RM,0.16208945038612904
C103901,Mass,RM,0.17327046561333576
C103902,Premium,II,0.3801704848091323
C103903,Premium,VIII,0.31288558236177993
C103904,Premium,IV,0.2509414688325881
C103905,Mass,VIII,0.40007671534677824
C103906,Mass,IV,0.32903684236992325
C103907,Gold,VIII,0.34909809799180846
C103908,Mass,V,0.26337021958625684
C103909,Gold,IV,0.28866990469205595
C103910,Gold,V,0.21318554240915313
C103911,Mass,X,0.24671195935787188
C103912,Premium,V,0.3546015218123014
C103913,Mass,II,0.23895024518317054
C103914,Mass,IV,0.31452834338540103
C103915,Mass,II,0.2533340228230056
C103916,Gold,RM,0.2861431227870931
C103917,Mass,V,0.21799669481460743
C103918,Gold,VIII,0.2909736129968772
C103919,Jóvenes,VIII,0.28966127508424117
C103920,Mass,II,0.22237595141122862
C103921,Premium,IV,0.3107819666132531
C103922,Premium,RM,0.32006888743523226
C103923,Jóvenes,V,0.2989968135733554
C103924,Mass,IV,0.3529139701961654
C103925,Mass,V,0.29791064839230164
C103926,Gold,RM,0.278159521053139
C103927,Premium,VIII,0.3119302875443739
C103928,Premium,RM,0.23453874447683795
C103929,Mass,II,0.3292745423642612
C103930,Mass,VIII,0.35380064088596186
C103931,Premium,IV,0.426241034032144
C103932,Mass,RM,0.2774058957460724
C103933,Premium,X,0.20496827453869648
C103934,Premium,II,0.2646157809894307
C103935,Mass,RM,0.4287917737357261
C103936,Jóvenes,IV,0.18534907701217296
C103937,Jóvenes,VIII,0.24264509865797168
C103938,Mass,VIII,0.40634372098324917
C103939,Mass,RM,0.269549355347968
C103940,Premium,VIII,0.34092107915841824
C103941,Mass,VIII,0.36310206565546976
C103942,Premium,VIII,0.22138353202218325
C103943,Mass,IV,0.22794540300558824
C103944,Jóvenes,X,0.3374651144054065
C103945,Gold,RM,0.27966207619927175
C103946,Premium,II,0.3179856443418098
C103947,Gold,II,0.30580040750894966
C103948,Gold,X,0.4585968215468307
C103949,Mass,V,0.29918819256095996
C103950,Mass,V,0.3438161613095504
C103951,Gold,V,0.2925242611828577
C103952,Mass,V,0.36979419417397463
C103953,Mass,RM,0.285152464220887
C103954,Mass,II,0.3663183426315123
C103955,Mass,RM,0.27993517389153627
C103956,Mass,IV,0.3124137642980025
C103957,Mass,V,0.36456295624484736
C103958,Mass,X,0.2527967134064033
C103959,Gold,II,0.27328152864202204
C103960,Mass,VIII,0.3467037805801524
C103961,Mass,VIII,0.35208612587283855
C103962,Gold,V,0.3647928610994869
C103963,Gold,VIII,0.31763290267160366
C103964,Mass,IV,0.2649306876512681
C103965,Gold,RM,0.23057248644338896
C103966,Mass,VIII,0.25532632817695317
C103967,Premium,RM,0.29505910783524436
C103968,Jóvenes,II,0.28690757663544747
C103969,Mass,VIII,0.285293482130821
C103970,Mass,IV,0.26989513333975307
C103971,Gold,IV,0.28634737201279914
C103972,Mass,VIII,0.4299744378761927
C103973,Gold,RM,0.25763688745143604
C103974,Gold,V,0.43232894131011224
C103975,Gold,V,0.12
C103976,Gold,RM,0.2888668631609267
C103977,Premium,VIII,0.3301217779115014
C103978,Premium,VIII,0.26250216350733324
C103979,Gold,RM,0.3292810460282574
C103980,Mass,IV,0.30916847469534814
C103981,Mass,V,0.17837809858787979
C103982,Mass,RM,0.22370529014862672
C103983,Mass,II,0.379788784942991
C103984,Mass,X,0.3109496483801797
C103985,Mass,IV,0.20046860585031848
C103986,Mass,II,0.3426081876512582
C103987,Mass,RM,0.30535457785415915
C103988,Premium,VIII,0.3335766017010998
C103989,Mass,X,0.20991805988139728
C103990,Jóvenes,VIII,0.21084656255942244
C103991,Mass,IV,0.3162190912126298
C103992,Mass,RM,0.2533722779964027
C103993,Mass,RM,0.2634583891166618
C103994,Jóvenes,II,0.2625145006519202
C103995,Premium,V,0.25231384144106145
C103996,Gold,V,0.2843832558188078
C103997,Premium,II,0.26395974594831306
C103998,Mass,II,0.23694649910847126
C103999,Mass,IV,0.27181233260370363
C104000,Mass,II,0.40895214371222843
C104001,Gold,II,0.28150911439055804
C104002,Mass,X,0.29975654877872604
C104003,Mass,VIII,0.3896015569834303
C104004,Mass,II,0.2820433280178559
C104005,Premium,VIII,0.3123235603547941
C104006,Mass,VIII,0.24711806772647893
C104007,Mass,VIII,0.12
C104008,Gold,RM,0.2820646357836427
C104009,Premium,IV,0.38993332459887375
C104010,Mass,RM,0.34082997967067435
C104011,Mass,V,0.28920559811281976
C104012,Gold,V,0.2963111400146382
C104013,Mass,II,0.3531806736262847
C104014,Mass,RM,0.3528750403511753
C104015,Mass,II,0.3068293840900933
C104016,Premium,II,0.3131923505816612
C104017,Jóvenes,X,0.3216180784881505
C104018,Mass,II,0.3471196636286969
C104019,Mass,RM,0.2538027482605126
C104020,Premium,V,0.19629057418174706
C104021,Mass,X,0.2367454802270593
C104022,Mass,RM,0.32025927416071287
C104023,Premium,IV,0.20441723774801115
C104024,Jóvenes,X,0.30691045831594266
C104025,Premium,IV,0.2482387201685417
C104026,Mass,II,0.2430848039220712
C104027,Mass,X,0.30951610465841767
C104028,Gold,RM,0.1793746472084568
C104029,Gold,RM,0.40606529735725594
C104030,Jóvenes,V,0.33022315950117553
C104031,Premium,II,0.33334457029282216
C104032,Gold,IV,0.3361738175495306
C104033,Mass,IV,0.22140863245083384
C104034,Gold,IV,0.24093433755122282
C104035,Gold,II,0.37146249684262506
C104036,Premium,V,0.23531698096765474
C104037,Gold,VIII,0.23735489464739312
C104038,Mass,V,0.27909156397441875
C104039,Mass,II,0.2821900837631785
C104040,Premium,X,0.2994154169133865
C104041,Premium,V,0.21203983520415579
C104042,Mass,VIII,0.2366013785979748
C104043,Mass,V,0.3080715468343383
C104044,Gold,RM,0.3571245879162736
C104045,Mass,RM,0.28247970146176343
C104046,Jóvenes,II,0.4081262749692994
C104047,Premium,V,0.241645623256436
C104048,Mass,X,0.29622640791100513
C104049,Gold,II,0.34013849774803134
C104050,Jóvenes,V,0.34567147694452205
C104051,Premium,X,0.2546581729733035
C104052,Gold,IV,0.3315223735693693
C104053,Mass,IV,0.24280015769223462
C104054,Premium,IV,0.3398063855503846
C104055,Mass,VIII,0.24348192748223701
C104056,Jóvenes,RM,0.2763571574182521
C104057,Mass,X,0.3171965516161025
C104058,Gold,IV,0.1992597915483945
C104059,Mass,X,0.22120123768147973
C104060,Jóvenes,VIII,0.26397969250039405
C104061,Mass,RM,0.23664631504115718
C104062,Mass,RM,0.35312346096314423
C104063,Mass,RM,0.3076719221278358
C104064,Mass,X,0.27720829471090186
C104065,Mass,V,0.33499016860138836
C104066,Mass,VIII,0.33878219926449343
C104067,Mass,V,0.2012566232044405
C104068,Premium,RM,0.2693202891733994
C104069,Jóvenes,II,0.26681422016639667
C104070,Premium,X,0.12
C104071,Gold,VIII,0.21709870286390454
C104072,Mass,VIII,0.25114915095945356
C104073,Mass,X,0.23898746493715553
C104074,Mass,VIII,0.302661201008956
C104075,Gold,II,0.22084195719001914
C104076,Mass,X,0.3008106573281057
C104077,Gold,RM,0.2626968779832252
C104078,Mass,II,0.29206381103314877
C104079,Gold,IV,0.2103836030022831
C104080,Jóvenes,II,0.3583998735069981
C104081,Gold,V,0.25769775238556814
C104082,Mass,RM,0.2707078882923904
C104083,Premium,VIII,0.33206228480131494
C104084,Gold,X,0.2583999392847656
C104085,Mass,RM,0.370528690001575
C104086,Gold,X,0.22686462586176823
C104087,Gold,X,0.24042919323666465
C104088,Mass,X,0.2203507072778851
C104089,Mass,IV,0.3202289538359103
C104090,Gold,V,0.3504487960678676
C104091,Premium,II,0.3435024887384446
C104092,Gold,RM,0.19699108421387934
C104093,Mass,V,0.2739961066624271
C104094,Mass,IV,0.26933279027112345
C104095,Gold,IV,0.21302113300788544
C104096,Mass,II,0.1836730236847402
C104097,Premium,X,0.2759886553178448
C104098,Gold,X,0.24691421199978458
C104099,Jóvenes,IV,0.3051564131866473
C104100,Gold,VIII,0.2450056160940193
C104101,Mass,IV,0.24758538105902425
C104102,Jóvenes,VIII,0.282567348343247
C104103,Mass,RM,0.18616916004703088
C104104,Mass,RM,0.2592549747200063
C104105,Premium,VIII,0.35764621774407723
C104106,Gold,II,0.2536871601329836
C104107,Gold,V,0.23907356529874313
C104108,Gold,IV,0.3237431667142554
C104109,Gold,IV,0.33104811932763206
C104110,Gold,X,0.3537755843065097
C104111,Gold,VIII,0.3200786183212752
C104112,Mass,IV,0.3112052295631764
C104113,Mass,V,0.2588909001351876
C104114,Mass,X,0.2986338899774209
C104115,Premium,IV,0.23546648885093177
C104116,Premium,X,0.26606167072216386
C104117,Mass,IV,0.3431509562934623
C104118,Premium,IV,0.22611782290202528
C104119,Mass,RM,0.33338452631550086
C104120,Gold,IV,0.23975886638568938
C104121,Mass,V,0.28781479847186475
C104122,Mass,II,0.2732885958117161
C104123,Gold,VIII,0.31501645063238476
C104124,Gold,IV,0.4275438873125746
C104125,Mass,II,0.3348708413931133
C104126,Mass,II,0.36338622640148727
C104127,Premium,II,0.30792485074171677
C104128,Mass,V,0.23080315760584064
C104129,Mass,II,0.19573970370767027
C104130,Mass,VIII,0.37758838556394975
C104131,Mass,VIII,0.2359124737098196
C104132,Premium,II,0.25881323353709806
C104133,Premium,RM,0.35517847850722606
C104134,Mass,V,0.22474632113159432
C104135,Mass,II,0.3339891304665566
C104136,Mass,V,0.34037582872275035
C104137,Mass,RM,0.17478223357052575
C104138,Mass,V,0.22631189700419385
C104139,Mass,RM,0.3157280915512306
C104140,Mass,RM,0.23678760244093522
C104141,Mass,II,0.2450565551851641
C104142,Gold,II,0.2457257009902468
C104143,Mass,X,0.38952159190390645
C104144,Mass,RM,0.2691771142080229
C104145,Gold,II,0.2694680238265449
C104146,Mass,VIII,0.25067515231122994
C104147,Premium,V,0.2944801410035372
C104148,Mass,II,0.2353935719928365
C104149,Mass,IV,0.2105259247230294
C104150,Mass,II,0.20105451117650397
C104151,Mass,VIII,0.29150820925547427
C104152,Mass,IV,0.2427224496159907
C104153,Mass,IV,0.33492599160222236
C104154,Mass,X,0.344699756008956
C104155,Mass,RM,0.2629845893036212
C104156,Gold,X,0.15045396931836452
C104157,Mass,VIII,0.33898257629222683
C104158,Mass,II,0.33101437538629463
C104159,Premium,X,0.28147103745210733
C104160,Gold,V,0.2661759235404754
C104161,Mass,RM,0.2612095787878752
C104162,Jóvenes,IV,0.41764117452820426
C104163,Mass,II,0.251868505049506
C104164,Mass,VIII,0.28224818664337004
C104165,Mass,IV,0.3808596517464501
C104166,Mass,VIII,0.26457689705507254
C104167,Gold,II,0.29460606041579096
C104168,Mass,RM,0.38147570005398834
C104169,Gold,VIII,0.30766689228181926
C104170,Gold,II,0.22785408577644814
C104171,Mass,X,0.2404963741802479
C104172,Premium,V,0.39985496858302805
C104173,Mass,X,0.3269736511943306
C104174,Gold,X,0.25493223667900927
C104175,Mass,V,0.32448889934212777
C104176,Gold,V,0.32424489269654
C104177,Mass,RM,0.26381803261683084
C104178,Mass,IV,0.21372541206365164
C104179,Gold,RM,0.33592096149146894
C104180,Gold,VIII,0.3300908233520793
C104181,Mass,RM,0.2513751654185358
C104182,Gold,II,0.28338882966335255
C104183,Gold,RM,0.23433307236060982
C104184,Gold,RM,0.3625060135730217
C104185,Gold,V,0.2796060245717249
C104186,Mass,RM,0.3098795332005137
C104187,Mass,II,0.26568296619174775
C104188,Gold,V,0.2674248839481219
C104189,Gold,V,0.24654544054297511
C104190,Mass,IV,0.23852462391522994
C104191,Mass,V,0.255205669512578
C104192,Premium,IV,0.3508898835624561
C104193,Premium,V,0.3461839004776163
C104194,Mass,VIII,0.20317994329868574
C104195,Premium,X,0.29499206149196994
C104196,Mass,X,0.27916109396324146
C104197,Mass,VIII,0.22998570332922236
C104198,Gold,RM,0.31721087556503613
C104199,Mass,IV,0.3129887261304347
C104200,Mass,VIII,0.26657988022333484
C104201,Gold,VIII,0.34535842831499924
C104202,Mass,IV,0.3045247237716678
C104203,Mass,VIII,0.32259671108393906
C104204,Premium,V,0.29847311022432
C104205,Premium,X,0.3177098313323259
C104206,Mass,RM,0.21941695872806213
C104207,Mass,V,0.2878944977880409
C104208,Jóvenes,IV,0.2936636282459403
C104209,Mass,II,0.27449184715433095
C104210,Jóvenes,X,0.32320017508039545
C104211,Jóvenes,RM,0.32147251300255847
C104212,Gold,RM,0.32478241197244784
C104213,Mass,II,0.2324731320336953
C104214,Mass,II,0.12392523761854132
C104215,Premium,II,0.3130510925682446
C104216,Gold,VIII,0.3101095101504067
C104217,Mass,IV,0.29690639606047997
C104218,Mass,VIII,0.19245554343800947
C104219,Mass,X,0.33242889577064205
C104220,Mass,X,0.26286546125068805
C104221,Mass,II,0.40066624042199905
C104222,Mass,V,0.24547174257316554
C104223,Jóvenes,X,0.2958953704089668
C104224,Gold,IV,0.32710552581518126
C104225,Mass,RM,0.12
C104226,Mass,IV,0.3380004537467737
C104227,Mass,IV,0.22020146614431407
C104228,Mass,X,0.17879099072939836
C104229,Mass,RM,0.2336155924466125
C104230,Premium,V,0.177998586089527
C104231,Jóvenes,RM,0.2980752081756752
C104232,Jóvenes,RM,0.2558831824290448
C104233,Gold,X,0.2887492563410008
C104234,Mass,VIII,0.1257620434184625
C104235,Mass,RM,0.27863232629571727
C104236,Mass,X,0.36119864184065503
C104237,Mass,II,0.29931568159941174
C104238,Mass,II,0.3418128600031533
C104239,Mass,X,0.26668507964492755
C104240,Premium,II,0.21584761358364543
C104241,Mass,RM,0.2709344394237266
C104242,Mass,RM,0.3045742251794127
C104243,Premium,V,0.25791310890783037
C104244,Mass,II,0.2063757407380895
C104245,Mass,RM,0.2962075558997191
C104246,Mass,X,0.38694403450486137
C104247,Mass,RM,0.316128579244466
C104248,Mass,VIII,0.40021474931458456
C104249,Mass,V,0.16019580580330828
C104250,Premium,IV,0.2143359181885447
C104251,Gold,RM,0.340553724388117
C104252,Jóvenes,X,0.2934686959649573
C104253,Mass,X,0.3022660048771095
C104254,Mass,IV,0.3214345429270415
C104255,Gold,II,0.30082215652876154
C104256,Mass,X,0.17339358899256158
C104257,Mass,X,0.31157241046072837
C104258,Gold,X,0.3018045680617075
C104259,Premium,V,0.2637440467201262
C104260,Mass,II,0.2531467050670834
C104261,Mass,IV,0.18787773622319032
C104262,Mass,VIII,0.20187297647643423
C104263,Mass,VIII,0.36582126818901906
C104264,Gold,X,0.23779408989283718
C104265,Mass,II,0.2969576679308092
C104266,Gold,VIII,0.1789957133767598
C104267,Gold,IV,0.18645382940664462
C104268,Mass,IV,0.30072360765498324
C104269,Mass,VIII,0.23441188525266493
C104270,Mass,VIII,0.2867342860195147
C104271,Mass,RM,0.22636299468952117
C104272,Mass,X,0.309120805935382
C104273,Mass,II,0.33884520942067
C104274,Jóvenes,VIII,0.2249055621240149
C104275,Mass,X,0.3011869688017267
C104276,Mass,II,0.2628664857112842
C104277,Mass,X,0.394071850974562
C104278,Mass,RM,0.41904407140433436
C104279,Mass,II,0.2217099692506461
C104280,Mass,X,0.3753327417761936
C104281,Mass,RM,0.2322036438875048
C104282,Mass,RM,0.2207554600149939
C104283,Premium,II,0.3688358289670044
C104284,Premium,II,0.32772094694209375
C104285,Jóvenes,II,0.23054228640575286
C104286,Gold,IV,0.2453507437476163
C104287,Jóvenes,RM,0.29150294873929533
C104288,Gold,RM,0.337732862294876
C104289,Gold,VIII,0.2716722188635793
C104290,Mass,IV,0.2540822721570633
C104291,Mass,IV,0.2916961701742143
C104292,Gold,II,0.2719145673029282
C104293,Mass,RM,0.21300497046069816
C104294,Mass,IV,0.35407009526824745
C104295,Mass,VIII,0.20782506522297373
C104296,Mass,II,0.25155160837664053
C104297,Jóvenes,VIII,0.3501252352594354
C104298,Mass,II,0.23890553549887036
C104299,Gold,RM,0.21237630898784626
C104300,Mass,RM,0.33690586160842495
C104301,Gold,X,0.32434997787183306
C104302,Mass,II,0.2832867812328159
C104303,Mass,X,0.3298552599335873
C104304,Gold,II,0.2817967236335222
C104305,Gold,VIII,0.3153816206560471
C104306,Jóvenes,V,0.35258053241762366
C104307,Mass,VIII,0.29129569430223934
C104308,Premium,RM,0.19363788797907727
C104309,Mass,V,0.20053635155697985
C104310,Mass,IV,0.24956559437563763
C104311,Gold,IV,0.29975166593880287
C104312,Mass,VIII,0.2535068535263941
C104313,Mass,II,0.3243321534962598
C104314,Gold,X,0.29284372763338123
C104315,Mass,X,0.26932970602594974
C104316,Mass,RM,0.32190017059212983
C104317,Premium,V,0.22627860233496094
C104318,Mass,RM,0.3179956809632525
C104319,Gold,RM,0.26623204355569746
C104320,Mass,V,0.3139452749910605
C104321,Mass,IV,0.33765293860363527
C104322,Gold,VIII,0.2067438610774387
C104323,Mass,IV,0.2502436625879503
C104324,Mass,RM,0.38877259540579046
C104325,Mass,IV,0.3149213529451207
C104326,Gold,X,0.3311343411980723
C104327,Mass,RM,0.24491576230267514
C104328,Jóvenes,RM,0.2031698176798046
C104329,Mass,VIII,0.2377332075682616
C104330,Gold,VIII,0.3608597847612431
C104331,Mass,V,0.23007321582428164
C104332,Mass,RM,0.2995093496613671
C104333,Mass,VIII,0.269616686035126
C104334,Mass,X,0.3596193146476378
C104335,Mass,RM,0.40769328997008736
C104336,Premium,X,0.29625678688914875
C104337,Mass,RM,0.23238313498878369
C104338,Mass,II,0.29974918573452836
C104339,Mass,VIII,0.3399229222159774
C104340,Premium,II,0.18455783548345273
C104341,Mass,VIII,0.316927713668571
C104342,Mass,VIII,0.3048979668599926
C104343,Gold,VIII,0.29211764312844085
C104344,Premium,V,0.2654185427024282
C104345,Mass,V,0.29594534602084943
C104346,Mass,X,0.2602530754433808
C104347,Mass,V,0.21032571364698344
C104348,Mass,II,0.3013925507249091
C104349,Mass,RM,0.3602684657135249
C104350,Gold,VIII,0.2129441313275946
C104351,Gold,VIII,0.191233283250221
C104352,Premium,VIII,0.26626444146175837
C104353,Gold,RM,0.2676184683211302
C104354,Gold,II,0.14383065767677047
C104355,Mass,VIII,0.22624169594004956
C104356,Gold,RM,0.39499061083645326
C104357,Mass,VIII,0.31804550037346824
C104358,Mass,IV,0.25763202585486317
C104359,Mass,RM,0.34846499957749316
C104360,Mass,V,0.2524744369700356
C104361,Mass,IV,0.30411249335911594
C104362,Mass,II,0.27528540146715685
C104363,Mass,IV,0.36730758472776526
C104364,Gold,IV,0.3902145902881504
C104365,Mass,X,0.3004390819758777
C104366,Mass,X,0.2529294201421925
C104367,Mass,II,0.26144897077575285
C104368,Premium,II,0.23826881851720477
C104369,Mass,RM,0.395093441312866
C104370,Gold,IV,0.29668746425883796
C104371,Mass,X,0.3406965623514656
C104372,Mass,VIII,0.2805462441022422
C104373,Gold,X,0.36722116810660677
C104374,Mass,VIII,0.26291348617818844
C104375,Gold,V,0.22248786503127377
C104376,Mass,V,0.3055434738670345
C104377,Premium,RM,0.28162676965668093
C104378,Gold,IV,0.20851813233552874
C104379,Mass,X,0.46566666617956276
C104380,Premium,X,0.2278318248087583
C104381,Mass,VIII,0.29521885486949917
C104382,Gold,II,0.31240439555135285
C104383,Jóvenes,RM,0.2642361844101161
C104384,Mass,X,0.2495551833313275
C104385,Mass,RM,0.3424424076000039
C104386,Mass,IV,0.2541114363404892
C104387,Mass,II,0.31989041389553197
C104388,Gold,X,0.36940651095221255
C104389,Mass,V,0.3037632518306706
C104390,Mass,IV,0.2920269183878202
C104391,Gold,RM,0.2580194212873259
C104392,Premium,II,0.3139604795163282
C104393,Mass,RM,0.2995359724720614
C104394,Mass,X,0.14719303484851282
C104395,Mass,V,0.25338555180059286
C104396,Gold,VIII,0.19881783270199013
C104397,Gold,RM,0.26929370966818983
C104398,Jóvenes,X,0.33514651601295997
C104399,Mass,V,0.18826589840082475
C104400,Premium,X,0.28426930847766035
C104401,Gold,IV,0.33122727514596095
C104402,Gold,RM,0.2982346520060757
C104403,Mass,VIII,0.2865996654002173
C104404,Mass,V,0.29343910809021845
C104405,Mass,X,0.36867021883929163
C104406,Mass,X,0.30636179328159413
C104407,Mass,X,0.3044213070756663
C104408,Mass,V,0.3749491277270349
C104409,Gold,V,0.2851075149809848
C104410,Mass,II,0.36891612502934673
C104411,Mass,RM,0.291010908633367
C104412,Gold,VIII,0.32265159033903457
C104413,Gold,VIII,0.26971994730519055
C104414,Gold,VIII,0.24709844667701314
C104415,Mass,IV,0.2502325270891326
C104416,Mass,VIII,0.23861951071728596
C104417,Gold,IV,0.23930008259079755
C104418,Jóvenes,II,0.28918288035701323
C104419,Mass,VIII,0.3158027890157142
C104420,Mass,X,0.4317236508537835
C104421,Mass,V,0.3169958621506954
C104422,Gold,X,0.2448235880465221
C104423,Mass,X,0.2906571208671471
C104424,Jóvenes,X,0.2639736983955765
C104425,Mass,RM,0.34983671467278527
C104426,Mass,V,0.2507694999604346
C104427,Mass,V,0.3314875398168131
C104428,Mass,IV,0.2531265031200782
C104429,Mass,X,0.4403263006724437
C104430,Gold,VIII,0.32772012017604596
C104431,Premium,X,0.2139155077403872
C104432,Gold,RM,0.2530856212826237
C104433,Gold,IV,0.3279369721901119
C104434,Premium,II,0.3315420728032351
C104435,Mass,IV,0.3193836748415883
C104436,Gold,V,0.2978352815858478
C104437,Premium,X,0.24808572422101777
C104438,Premium,VIII,0.34167126739711035
C104439,Mass,X,0.1995261607293658
C104440,Premium,VIII,0.3083995786116402
C104441,Premium,RM,0.27211021655713125
C104442,Gold,V,0.27264034999008235
C104443,Premium,V,0.2530845049495032
C104444,Mass,V,0.3574624827598377
C104445,Mass,V,0.2866522506126796
C104446,Gold,V,0.15423150929443094
C104447,Gold,IV,0.24711073479567572
C104448,Premium,IV,0.3545528510741677
C104449,Premium,IV,0.3393598960283518
C104450,Mass,VIII,0.31648429183930454
C104451,Gold,V,0.37186759092508737
C104452,Mass,VIII,0.1645879091223864
C104453,Gold,V,0.345935786320996
C104454,Mass,RM,0.2755989859927664
C104455,Jóvenes,VIII,0.29151475288511863
C104456,Gold,V,0.22447387716109374
C104457,Mass,VIII,0.33743055002445876
C104458,Mass,RM,0.1644399490526488
C104459,Mass,V,0.28165231893794906
C104460,Gold,V,0.3054776510365754
