id_cliente,segmento,r_opt,e_opt,y_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt
C00043060,MASS,0.1,0.0,0.0,0.0,0.0,4672.327259705312,-4672.327259705312
C00043061,MASS,0.1,0.0,0.0,0.0,0.0,3785.772672832812,-3785.772672832812
C00043062,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,14440.555664487098,-14440.555664487098
C00043063,MASS,0.6,1662408.0,997444.8,997444.8,23774.69869396209,4322.883289250811,969347.2180167872
C00043064,MASS,0.6,1323064.0,793838.4,793838.4,4848.766438534947,2286.7601410680395,786702.873420397
C00043065,MASS,0.6,2442046.0,1465227.6,1465227.6,10802.612629074194,5076.953157623786,1449348.0342133022
C00043066,MASS,0.6,2529659.0,1517795.4,1517795.4,4931.316872100779,6295.658152674683,1506568.4249752243
C00043067,MASS,0.1,0.0,0.0,0.0,0.0,4280.783479420104,-4280.783479420104
C00043068,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11711.374936168992,-11711.374936168992
C00043069,MASS,0.6,1188062.0,712837.2,712837.2,8291.753259883248,2561.679615292697,701983.767124824
C00043070,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12557.496488262374,-12557.496488262374
C00043071,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13317.179204997536,-13317.179204997536
C00043072,MASS,0.6,723393.0,434035.8,434035.8,6183.717051678076,2117.520560076264,425734.56238824566
C00043073,MASS,0.6,1353709.0,812225.4,812225.4,17186.99619753706,2705.5737168164587,792332.8300856465
C00043074,MASS,0.6,1907504.0,1144502.4,1144502.4,9159.429043676178,4385.42217249461,1130957.5487838292
C00043075,MASS,0.6,1720018.0,1032010.8,1032010.8,235.59102008471825,4654.846669092033,1027120.3623108232
C00043076,PYME,0.1,0.0,0.0,0.0,0.0,12933.58311427517,-12933.58311427517
C00043077,MASS,0.1,0.0,0.0,0.0,0.0,6201.018618969457,-6201.018618969457
C00043078,MASS,0.1,0.0,0.0,0.0,0.0,2014.6348569797408,-2014.6348569797408
C00043079,MASS,0.1,0.0,0.0,0.0,0.0,4721.277247214085,-4721.277247214085
C00043080,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8093.234388143902,-8093.234388143902
C00043081,MASS,0.6,1260652.0,756391.2,756391.2,12785.392853872676,3640.5733415342593,739965.233804593
C00043082,MASS,0.6,1403473.0,842083.8,842083.8,1454.5339697206202,3790.379202102453,836838.886828177
C00043083,MASS,0.6,1286602.0,771961.2,771961.2,7879.662839516913,3166.084538971113,760915.4526215119
C00043084,PYME,0.1,0.0,0.0,0.0,0.0,13320.11197611802,-13320.11197611802
C00043085,MASS,0.6,1465481.0,879288.6,879288.6,389.6794576018361,4113.28919804026,874785.6313443579
C00043086,MASS,0.1,0.0,0.0,0.0,0.0,9242.581488206986,-9242.581488206986
C00043087,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9174.94040208115,-9174.94040208115
C00043088,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4321.714174326345,-4321.714174326345
C00043089,MASS,0.6,1447024.0,868214.4,868214.4,7515.249104851488,2800.874111236304,857898.2767839122
C00043090,PYME,0.1,0.0,0.0,0.0,0.0,11807.648044672776,-11807.648044672776
C00043091,MASS,0.6,1677673.0,1006603.8,1006603.8,2916.7395751608315,4395.35187330085,999291.7085515384
C00043092,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12506.909352396528,-12506.909352396528
C00043093,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12223.083741053248,-12223.083741053248
C00043094,MASS,0.1,0.0,0.0,0.0,0.0,3175.710820366231,-3175.710820366231
C00043095,MASS,0.6,1634726.0,980835.6,980835.6,15445.12569980466,3368.964512014693,962021.5097881806
C00043096,MASS,0.1,0.0,0.0,0.0,0.0,4414.682532574317,-4414.682532574317
C00043097,MASS,0.6,2263349.0,1358009.4,1358009.4,525.4443622912128,5896.219203062994,1351587.7364346455
C00043098,MASS,0.1,0.0,0.0,0.0,0.0,5204.902332232435,-5204.902332232435
C00043099,PYME,0.1,0.0,0.0,0.0,0.0,6920.056203269291,-6920.056203269291
C00043100,MASS,0.1,0.0,0.0,0.0,0.0,6172.9035133371535,-6172.9035133371535
C00043101,MASS,0.6,2326599.0,1395959.4,1395959.4,17951.52443054914,6299.74638825645,1371708.1291811944
C00043102,MASS,0.6,2426135.0,1455681.0,1455681.0,822.8304158299818,6719.318154814462,1448138.8514293556
C00043103,MASS,0.1,0.0,0.0,0.0,0.0,3403.7837354616486,-3403.7837354616486
C00043104,MASS,0.6,1868158.0,1120894.8,1120894.8,637.4503718140015,4563.390019198996,1115693.959608987
C00043105,PYME,0.1,0.0,0.0,0.0,0.0,14055.297813097804,-14055.297813097804
C00043106,MASS,0.6,1733134.0,1039880.4,1039880.4,6003.450715546218,3619.758841318346,1030257.1904431354
C00043107,MASS,0.6,1209123.0,725473.8,725473.8,15743.165992880971,2509.606864506909,707221.0271426121
C00043108,MASS,0.1,0.0,0.0,0.0,0.0,2730.4583419150963,-2730.4583419150963
C00043109,MASS,0.1,0.0,0.0,0.0,0.0,5187.851557217287,-5187.851557217287
C00043110,MASS,0.6,1614016.0,968409.6,968409.6,7811.35781597808,2563.2873898283624,958034.9547941936
C00043111,MASS,0.6,644685.0,386811.0,386811.0,4236.42405204073,2119.029253312544,380455.5466946467
C00043112,MASS,0.6,1262685.0,757611.0,757611.0,18151.974579794944,2774.052049686845,736684.9733705182
C00043113,MASS,0.1,0.0,0.0,0.0,0.0,7464.981226360254,-7464.981226360254
C00043114,MASS,0.1,0.0,0.0,0.0,0.0,4260.713847486064,-4260.713847486064
C00043115,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9315.021124537878,-9315.021124537878
C00043116,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11435.18936079495,-11435.18936079495
C00043117,MASS,0.1,0.0,0.0,0.0,0.0,7699.632849976389,-7699.632849976389
C00043118,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8946.140665595258,-8946.140665595258
C00043119,MASS,0.6,1180334.0,708200.4,708200.4,9106.485478240744,2407.1685382978817,696686.7459834614
C00043120,MASS,0.1,0.0,0.0,0.0,0.0,2080.6493303024968,-2080.6493303024968
C00043121,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6230.676004620672,-6230.676004620672
C00043122,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12181.318655478808,-12181.318655478808
C00043123,MASS,0.1,0.0,0.0,0.0,0.0,4775.8374675759005,-4775.8374675759005
C00043124,MASS,0.1,0.0,0.0,0.0,0.0,4815.617022176692,-4815.617022176692
C00043125,MASS,0.1,0.0,0.0,0.0,0.0,4399.82482340648,-4399.82482340648
C00043126,MASS,0.6,1333048.0,799828.8,799828.8,16923.663840002882,3670.7321494231337,779234.404010574
C00043127,MASS,0.1,0.0,0.0,0.0,0.0,4291.182053108289,-4291.182053108289
C00043128,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12697.488262873954,-12697.488262873954
C00043129,MASS,0.6,992829.0,595697.4,595697.4,4721.197013802232,2930.7918738540607,588045.4111123438
C00043130,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10457.266846285773,-10457.266846285773
C00043131,PYME,0.1,0.0,0.0,0.0,0.0,15862.933850605945,-15862.933850605945
C00043132,MASS,0.6,2028207.0,1216924.2,1216924.2,14697.05464036935,3766.147493287573,1198460.997866343
C00043133,MASS,0.1,0.0,0.0,0.0,0.0,4197.57504575798,-4197.57504575798
C00043134,MASS,0.6,1377394.0,826436.4,826436.4,13277.193646174968,2644.4955764574984,810514.7107773676
C00043135,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10842.130568229062,-10842.130568229062
C00043136,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10994.575165592163,-10994.575165592163
C00043137,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10405.073396761696,-10405.073396761696
C00043138,MASS,0.1,0.0,0.0,0.0,0.0,6358.059633305407,-6358.059633305407
C00043139,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,2076.1931219366243,-2076.1931219366243
C00043140,MASS,0.6,2362183.0,1417309.8,1417309.8,11225.00250622505,4815.566130521619,1401269.2313632534
C00043141,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,15737.314796886982,-15737.314796886982
C00043142,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11936.04372560823,-11936.04372560823
C00043143,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8671.651775952298,-8671.651775952298
C00043144,MASS,0.6,3093537.0,1856122.2,1856122.2,14697.0932018533,7703.90089876933,1833721.2058993771
C00043145,MASS,0.6,1609123.0,965473.8,965473.8,7653.388950124935,3961.3074913263736,953859.1035585488
C00043146,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4689.707772839697,-4689.707772839697
C00043147,MASS,0.1,0.0,0.0,0.0,0.0,5749.052932255223,-5749.052932255223
C00043148,MASS,0.1,0.0,0.0,0.0,0.0,8337.734561290248,-8337.734561290248
C00043149,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11533.527290855312,-11533.527290855312
C00043150,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10710.749554248883,-10710.749554248883
C00043151,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10198.341317603856,-10198.341317603856
C00043152,MASS,0.6,2383110.0,1429866.0,1429866.0,34545.84113674906,5071.910625706519,1390248.2482375444
C00043153,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6663.171327110591,-6663.171327110591
C00043154,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6590.83323336565,-6590.83323336565
C00043155,MASS,0.1,0.0,0.0,0.0,0.0,8967.328207026965,-8967.328207026965
C00043156,MASS,0.1,0.0,0.0,0.0,0.0,5847.251830686554,-5847.251830686554
C00043157,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9633.4777382233,-9633.4777382233
C00043158,MASS,0.1,0.0,0.0,0.0,0.0,6021.064790505415,-6021.064790505415
C00043159,MASS,0.6,1860115.0,1116069.0,1116069.0,20284.904539284467,4393.843180064569,1091390.252280651
C00043160,MASS,0.6,1258127.0,754876.2,754876.2,8346.610984237479,2417.92142301813,744111.6675927443
C00043161,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10742.196422471274,-10742.196422471274
C00043162,MASS,0.6,1103682.0,662209.2,662209.2,12809.443939456803,2185.6028116236107,647214.1532489195
C00043163,MASS,0.1,0.0,0.0,0.0,0.0,4649.148241475859,-4649.148241475859
C00043164,MASS,0.6,1821677.0,1093006.2,1093006.2,18011.977186830925,4393.843180064569,1070600.3796331044
C00043165,MASS,0.1,0.0,0.0,0.0,0.0,6254.910504884482,-6254.910504884482
C00043166,MASS,0.6,2383013.0,1429807.8,1429807.8,5495.186837848954,5018.627957706372,1419293.9852044447
C00043167,MASS,0.1,0.0,0.0,0.0,0.0,1882.5480331578408,-1882.5480331578408
C00043168,MASS,0.1,0.0,0.0,0.0,0.0,4563.390019198996,-4563.390019198996
C00043169,MASS,0.6,1697717.0,1018630.2,1018630.2,611.64603044973,4147.557176727772,1013870.9967928224
C00043170,MASS,0.6,1683812.0,1010287.2,1010287.2,6672.972802681223,2132.8183091704627,1001481.4088881484
C00043171,MASS,0.6,622363.0,373417.8,373417.8,9133.912726152344,1740.29054788927,362543.5967259584
C00043172,MASS,0.6,2556700.0,1534020.0,1534020.0,17324.25261195445,5234.799136591078,1511460.9482514544
C00043173,MASS,0.6,828119.0,496871.4,496871.4,3987.824817784173,2201.830318554819,490681.744863661
C00043174,MASS,0.1,0.0,0.0,0.0,0.0,6108.5331061795005,-6108.5331061795005
C00043175,MASS,0.1,0.0,0.0,0.0,0.0,2570.2083317102465,-2570.2083317102465
C00043176,MASS,0.1,0.0,0.0,0.0,0.0,5622.195976041326,-5622.195976041326
C00043177,MASS,0.1,0.0,0.0,0.0,0.0,5069.795783617224,-5069.795783617224
C00043178,MASS,0.1,0.0,0.0,0.0,0.0,4291.182053108289,-4291.182053108289
C00043179,PYME,0.1,0.0,0.0,0.0,0.0,4244.933556163958,-4244.933556163958
C00043180,MASS,0.6,1271841.0,763104.6,763104.6,6509.969592455142,2496.4737130982626,754098.1566944466
C00043181,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8469.14743780527,-8469.14743780527
C00043182,MASS,0.1,0.0,0.0,0.0,0.0,2642.600548681243,-2642.600548681243
C00043183,MASS,0.1,0.0,0.0,0.0,0.0,2179.5085879866683,-2179.5085879866683
C00043184,MASS,0.1,0.0,0.0,0.0,0.0,5154.490477029418,-5154.490477029418
C00043185,MASS,0.6,2631014.0,1578608.4,1578608.4,29760.332199364497,6401.131718173241,1542446.936082462
C00043186,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4562.931124624919,-4562.931124624919
C00043187,MASS,0.1,0.0,0.0,0.0,0.0,4605.533065738867,-4605.533065738867
C00043188,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12483.568251757217,-12483.568251757217
C00043189,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11699.544704048389,-11699.544704048389
C00043190,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7642.30457148871,-7642.30457148871
C00043191,MASS,0.1,0.0,0.0,0.0,0.0,5504.619038685586,-5504.619038685586
C00043192,MASS,0.6,1978743.0,1187245.8,1187245.8,403.7241246362366,4425.9505072019465,1182416.1253681618
C00043193,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5930.850359862679,-5930.850359862679
C00043194,MASS,0.1,0.0,0.0,0.0,0.0,4529.050322197842,-4529.050322197842
C00043195,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13407.896415056146,-13407.896415056146
C00043196,MASS,0.6,1208515.0,725109.0,725109.0,15785.51072373936,0.0,709323.4892762606
C00043197,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7464.981226360254,-7464.981226360254
C00043198,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9077.14357962369,-9077.14357962369
C00043199,MASS,0.6,1832455.0,1099473.0,1099473.0,8412.096564805188,4535.084697251038,1086525.8187379437
C00043200,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11638.592482514658,-11638.592482514658
C00043201,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5850.342597753558,-5850.342597753558
C00043202,MASS,0.6,1817111.0,1090266.6,1090266.6,10830.437247364467,4237.464645285761,1075198.69810735
C00043203,MASS,0.6,2655988.0,1593592.8,1593592.8,15346.01972171418,7033.215474213583,1571213.5648040725
C00043204,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10113.200016219873,-10113.200016219873
C00043205,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11745.50308586237,-11745.50308586237
C00043206,PYME,0.1,0.0,0.0,0.0,0.0,11052.732539927774,-11052.732539927774
C00043207,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10289.204605521005,-10289.204605521005
C00043208,MASS,0.1,0.0,0.0,0.0,0.0,5864.432227366652,-5864.432227366652
C00043209,MASS,0.6,1432425.0,859455.0,859455.0,15303.904796169569,2728.74510549808,841422.3500983324
C00043210,MASS,0.6,1895871.0,1137522.6,1137522.6,13485.19812373512,4698.949430875844,1119338.4524453892
C00043211,MASS,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00043212,PYME,0.1,0.0,0.0,0.0,0.0,15922.753911216052,-15922.753911216052
C00043213,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4598.927982060784,-4598.927982060784
C00043214,PYME,0.1,0.0,0.0,0.0,0.0,15136.581679918574,-15136.581679918574
C00043215,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11941.570662875669,-11941.570662875669
C00043216,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5008.733831973843,-5008.733831973843
C00043217,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9372.850636699564,-9372.850636699564
C00043218,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7477.149804818474,-7477.149804818474
C00043219,MASS,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00043220,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9164.738535934712,-9164.738535934712
C00043221,MASS,0.1,0.0,0.0,0.0,0.0,8588.294604511744,-8588.294604511744
C00043222,PYME,0.1,0.0,0.0,0.0,0.0,13401.564964342311,-13401.564964342311
C00043223,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11440.057973479732,-11440.057973479732
C00043224,MASS,0.1,0.0,0.0,0.0,0.0,1960.802446985646,-1960.802446985646
C00043225,MASS,0.6,995447.0,597268.2,597268.2,6346.19367352013,1972.5527970778253,588949.453529402
C00043226,MASS,0.6,1022069.0,613241.4,613241.4,13521.785836036614,2565.0754711520885,597154.5386928113
C00043227,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12094.818979211526,-12094.818979211526
C00043228,MASS,0.6,1335174.0,801104.4,801104.4,6993.054035573697,2414.6406513071647,791696.7053131191
C00043229,MASS,0.1,0.0,0.0,0.0,0.0,2604.507936847549,-2604.507936847549
C00043230,MASS,0.1,0.0,0.0,0.0,0.0,4934.951783542143,-4934.951783542143
C00043231,MASS,0.6,1964393.0,1178635.8,1178635.8,13310.47228806498,4409.479014723936,1160915.8486972111
C00043232,PYME,0.1,0.0,0.0,0.0,0.0,14033.959326446702,-14033.959326446702
C00043233,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6971.400417141362,-6971.400417141362
C00043234,MASS,0.1,0.0,0.0,0.0,0.0,6114.91927540212,-6114.91927540212
C00043235,PYME,0.1,0.0,0.0,0.0,0.0,4541.871542622294,-4541.871542622294
C00043236,MASS,0.6,856015.0,513609.0,513609.0,1709.346920236138,2050.267700528221,509849.38537923567
C00043237,PYME,0.1,0.0,0.0,0.0,0.0,15425.9473370608,-15425.9473370608
C00043238,PYME,0.1,0.0,0.0,0.0,0.0,7623.728329351893,-7623.728329351893
C00043239,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9247.937130490724,-9247.937130490724
C00043240,MASS,0.1,0.0,0.0,0.0,0.0,7810.099679305176,-7810.099679305176
C00043241,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10216.450024207092,-10216.450024207092
C00043242,MASS,0.1,0.0,0.0,0.0,0.0,5022.546514154595,-5022.546514154595
C00043243,MASS,0.6,1210844.0,726506.4,726506.4,2805.6442325539547,2791.612014969003,720909.143752477
C00043244,MASS,0.1,0.0,0.0,0.0,0.0,4721.616825525898,-4721.616825525898
C00043245,MASS,0.6,1228406.0,737043.6,737043.6,5647.704724935412,2645.4032832497214,728750.4919918148
C00043246,MASS,0.1,0.0,0.0,0.0,0.0,6928.635850007602,-6928.635850007602
C00043247,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12024.412034805267,-12024.412034805267
C00043248,MASS,0.6,1050784.0,630470.4,630470.4,6212.898682032363,2585.4205626841176,621672.0807552836
C00043249,MASS,0.1,0.0,0.0,0.0,0.0,7673.909496575552,-7673.909496575552
C00043250,MASS,0.1,0.0,0.0,0.0,0.0,7464.981226360254,-7464.981226360254
C00043251,MASS,0.6,1609094.0,965456.4,965456.4,9062.403125486586,4266.817728123019,952127.1791463904
C00043252,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10922.012766140351,-10922.012766140351
C00043253,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10833.006190792818,-10833.006190792818
C00043254,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12415.285639711774,-12415.285639711774
C00043255,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7972.227526452401,-7972.227526452401
C00043256,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10195.111559935667,-10195.111559935667
C00043257,MASS,0.1,0.0,0.0,0.0,0.0,9468.291893584988,-9468.291893584988
C00043258,MASS,0.6,1495019.0,897011.4,897011.4,13413.86526112009,4099.70715054898,879497.827588331
C00043259,MASS,0.1,0.0,0.0,0.0,0.0,5871.210924234944,-5871.210924234944
C00043260,MASS,0.6,1140872.0,684523.2,684523.2,11324.62943681303,2418.917271004218,670779.6532921827
C00043261,PYME,0.1,0.0,0.0,0.0,0.0,14449.79441106535,-14449.79441106535
C00043262,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10631.609656179968,-10631.609656179968
C00043263,MASS,0.1,0.0,0.0,0.0,0.0,5180.3654306248445,-5180.3654306248445
C00043264,MASS,0.1,0.0,0.0,0.0,0.0,4265.175397963911,-4265.175397963911
C00043265,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7472.828556847106,-7472.828556847106
C00043266,PYME,0.1,0.0,0.0,0.0,0.0,11101.178272087594,-11101.178272087594
C00043267,PYME,0.1,0.0,0.0,0.0,0.0,12183.128954377677,-12183.128954377677
C00043268,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10782.104184769194,-10782.104184769194
C00043269,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6250.45429651861,-6250.45429651861
C00043270,MASS,0.1,0.0,0.0,0.0,0.0,4626.244797280699,-4626.244797280699
C00043271,MASS,0.6,1071654.0,642992.4,642992.4,13494.34071576784,2742.9682123873904,626755.0910718448
C00043272,MASS,0.1,0.0,0.0,0.0,0.0,8535.529646559531,-8535.529646559531
C00043273,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8484.432263738463,-8484.432263738463
C00043274,PYME,0.1,0.0,0.0,0.0,0.0,11706.309910241538,-11706.309910241538
C00043275,AFFLUENT,0.1,0.0,0.0,0.0,0.0,8025.169495937823,-8025.169495937823
C00043276,MASS,0.6,1362905.0,817743.0,817743.0,19846.13178099792,3206.526480483187,794690.3417385189
C00043277,MASS,0.1,0.0,0.0,0.0,0.0,3976.2333750126927,-3976.2333750126927
C00043278,MASS,0.6,1371423.0,822853.8,822853.8,20233.8029630736,4229.606556089213,798390.3904808372
C00043279,MASS,0.6,1624066.0,974439.6,974439.6,14130.246243637965,3963.9454476014025,956345.4083087606
C00043280,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11239.51328073156,-11239.51328073156
C00043281,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11876.529008913429,-11876.529008913429
C00043282,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10556.549895474633,-10556.549895474633
C00043283,MASS,0.1,0.0,0.0,0.0,0.0,7540.787376180124,-7540.787376180124
C00043284,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7381.660056371485,-7381.660056371485
C00043285,PYME,0.1,0.0,0.0,0.0,0.0,15430.33413418875,-15430.33413418875
C00043286,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7470.715299099671,-7470.715299099671
C00043287,MASS,0.6,1093048.0,655828.8,655828.8,8344.637473881085,2670.8392066491665,644813.3233194698
C00043288,MASS,0.6,3327445.0,1996467.0,1996467.0,34161.3511672366,7429.491015862453,1954876.1578169009
C00043289,MASS,0.6,2367708.0,1420624.8,1420624.8,24300.688760227207,5076.953157623786,1391247.158082149
C00043290,MASS,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00043291,MASS,0.6,1644890.0,986934.0,986934.0,5011.447707809497,4204.224829171251,977718.3274630192
C00043292,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9353.747941822628,-9353.747941822628
C00043293,MASS,0.1,0.0,0.0,0.0,0.0,5139.647515768472,-5139.647515768472
C00043294,MASS,0.1,0.0,0.0,0.0,0.0,2315.82675385505,-2315.82675385505
C00043295,MASS,0.6,3590942.0,2154565.2,2154565.2,1557.5821079605912,8279.447549205195,2144728.170342834
C00043296,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10722.981016900088,-10722.981016900088
C00043297,MASS,0.6,935589.0,561353.4,561353.4,2056.335999571714,2279.0315252201344,557018.0324752082
C00043298,MASS,0.6,1203664.0,722198.4,722198.4,309.5259304746348,2664.735923745804,719224.1381457796
C00043299,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12069.262166061815,-12069.262166061815
C00043300,MASS,0.6,1900778.0,1140466.8,1140466.8,17721.75328927625,4804.56561275104,1117940.4810979727
C00043301,MASS,0.1,0.0,0.0,0.0,0.0,3257.946044151337,-3257.946044151337
C00043302,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12243.895677126697,-12243.895677126697
C00043303,MASS,0.6,491099.0,294659.4,294659.4,2674.758804697636,2004.653270452481,289979.9879248499
C00043304,MASS,0.1,0.0,0.0,0.0,0.0,6056.3162868025975,-6056.3162868025975
C00043305,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13959.409042359452,-13959.409042359452
C00043306,MASS,0.1,0.0,0.0,0.0,0.0,8755.485469270405,-8755.485469270405
C00043307,MASS,0.1,0.0,0.0,0.0,0.0,7014.700190747422,-7014.700190747422
C00043308,MASS,0.6,2345993.0,1407595.8,1407595.8,16599.229993674224,4837.051217019997,1386159.5187893058
C00043309,MASS,0.6,1673550.0,1004130.0,1004130.0,9329.300906856502,4344.893192555797,990455.8059005876
C00043310,MASS,0.6,1005389.0,603233.4,603233.4,11261.278202196883,1027.7825438677642,590944.3392539354
C00043311,MASS,0.1,0.0,0.0,0.0,0.0,3271.576521470332,-3271.576521470332
C00043312,MASS,0.6,1687112.0,1012267.2,1012267.2,5221.818404680665,4213.723697894339,1002831.657897425
C00043313,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10518.929560709896,-10518.929560709896
C00043314,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5915.966463762488,-5915.966463762488
C00043315,PYME,0.1,0.0,0.0,0.0,0.0,11173.759166210726,-11173.759166210726
C00043316,MASS,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00043317,MASS,0.1,0.0,0.0,0.0,0.0,5037.69001932611,-5037.69001932611
C00043318,MASS,0.6,1616081.0,969648.6,969648.6,7593.475593526718,4208.199962763535,957846.9244437098
C00043319,MASS,0.6,3004195.0,1802517.0,1802517.0,26436.666240985614,6860.294862396053,1769220.0388966184
C00043320,MASS,0.1,0.0,0.0,0.0,0.0,8121.896642444127,-8121.896642444127
C00043321,MASS,0.6,1147874.0,688724.4,688724.4,13554.480174799364,2742.9682123873904,672426.9516128133
C00043322,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12447.383039694814,-12447.383039694814
C00043323,MASS,0.1,0.0,0.0,0.0,0.0,7096.154874280769,-7096.154874280769
C00043324,MASS,0.6,1828439.0,1097063.4,1097063.4,10354.07809439934,4393.843180064569,1082315.478725536
C00043325,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7330.330625703647,-7330.330625703647
C00043326,MASS,0.1,0.0,0.0,0.0,0.0,4237.125066973948,-4237.125066973948
C00043327,AFFLUENT,0.1,0.0,0.0,0.0,0.0,8318.30186870284,-8318.30186870284
C00043328,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10368.71634236186,-10368.71634236186
C00043329,MASS,0.1,0.0,0.0,0.0,0.0,4508.189028740704,-4508.189028740704
C00043330,MASS,0.1,0.0,0.0,0.0,0.0,4390.256757232747,-4390.256757232747
C00043331,PYME,0.1,0.0,0.0,0.0,0.0,8362.649401344645,-8362.649401344645
C00043332,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11092.198470665116,-11092.198470665116
C00043333,PYME,0.1,0.0,0.0,0.0,0.0,12933.58311427517,-12933.58311427517
