id_cliente,pd_score_train,pd_score_test,default_12m
C00038568,0.07509310182516643,,0
C00038569,,0.1826813590592748,0
C00038570,0.1071125288337273,,0
C00038571,,0.12717384911470475,0
C00038572,0.5654850205225659,,1
C00038573,0.7984402063207414,,1
C00038574,,0.49791433026006787,0
C00038575,0.8870728766175127,,1
C00038576,0.23530282442843384,,1
C00038577,0.02692007967109798,,0
C00038578,0.0252560780262052,,0
C00038579,,0.3237438553417228,1
C00038580,0.7341294231626764,,1
C00038581,0.9995437984359091,,1
C00038582,0.05550426778842467,,0
C00038583,0.028832631864287733,,0
C00038584,0.7095133101537424,,1
C00038585,0.9743211726116109,,1
C00038586,0.10987330733673038,,0
C00038587,0.1286715949273068,,0
C00038588,0.9771643430481586,,1
C00038589,,0.2983831385891789,0
C00038590,0.3833027287834742,,1
C00038591,0.33637028515729533,,1
C00038592,0.168592725077356,,0
C00038593,,0.04920195358855173,0
C00038594,0.7999429765071341,,1
C00038595,0.08498076099578092,,0
C00038596,0.1467007362151694,,0
C00038597,0.032164741252966235,,0
C00038598,,0.9462863673206907,0
C00038599,,0.08125258328891934,0
C00038600,0.9283666498529055,,1
C00038601,,0.4105981218299282,0
C00038602,0.052630592533215545,,0
C00038603,,0.059855127823042455,0
C00038604,0.04908057015474751,,0
C00038605,0.8937624067166025,,1
C00038606,0.24405882808435855,,0
C00038607,0.9640302778947747,,1
C00038608,,0.01515871201502991,0
C00038609,,0.07580862059091055,0
C00038610,0.07887555896902869,,0
C00038611,0.9678710553450458,,1
C00038612,0.5518340129039275,,0
C00038613,0.7741654662160243,,1
C00038614,,0.17627366453781995,0
C00038615,,0.9946384284424156,1
C00038616,0.10003854724339474,,1
C00038617,,0.2553702408604947,1
C00038618,0.04830321779474035,,0
C00038619,0.15195673564849183,,0
C00038620,,0.7013911858536815,0
C00038621,0.04785668881728799,,0
C00038622,0.5744857371345391,,1
C00038623,0.17614144664279532,,0
C00038624,,0.8737684771733613,0
C00038625,0.16037680477058075,,0
C00038626,0.1062368679038502,,0
C00038627,0.12390061994704488,,0
C00038628,0.12360810566769018,,1
C00038629,,0.1238562011715822,0
C00038630,0.6598613717745736,,0
C00038631,0.16687096580172325,,0
C00038632,,0.04227208998869946,0
C00038633,0.13746470960121723,,0
C00038634,,0.029338844107950412,0
C00038635,,0.1530143529953453,0
C00038636,,0.14265116394340657,0
C00038637,0.3422869734066344,,1
C00038638,0.9697329972373239,,1
C00038639,0.6735535340150679,,1
C00038640,,0.08621955307296338,0
C00038641,0.08125992411864595,,0
C00038642,0.09131478978641991,,0
C00038643,,0.06164623994380558,0
C00038644,,0.9162855006545696,1
C00038645,,0.13675027523833003,0
C00038646,0.19132387415494942,,0
C00038647,0.9867113303820239,,1
C00038648,0.022434925476903896,,0
C00038649,0.15581124200001073,,0
C00038650,0.999386378979176,,1
C00038651,,0.08687734106194106,0
C00038652,0.5927684561016278,,1
C00038653,0.05260048391468819,,0
C00038654,,0.9062218964107981,1
C00038655,0.5197833599792246,,1
C00038656,0.06270584020454903,,0
C00038657,0.7774974312087147,,1
C00038658,0.24098953460092548,,0
C00038659,0.5905129581979764,,1
C00038660,,0.6686957809472356,1
C00038661,0.016690905684395782,,0
C00038662,0.28182503832085765,,0
C00038663,0.2463028807148645,,0
C00038664,0.6587577032111701,,0
C00038665,0.27034093103176643,,0
C00038666,0.3339975699291901,,0
C00038667,,0.9977063758000903,1
C00038668,0.9327117634460292,,1
C00038669,0.044625442656382415,,0
C00038670,,0.6076371505696538,1
C00038671,0.055471958000697937,,0
C00038672,,0.5135424109322367,1
C00038673,0.9557427072164416,,1
C00038674,0.9988686266478046,,1
C00038675,,0.24773949286558652,1
C00038676,0.04739200849999665,,0
C00038677,0.2750467377905867,,0
C00038678,0.2153439445179197,,0
C00038679,,0.19020343425064934,0
C00038680,0.6327338058909545,,0
C00038681,,0.2038528905203288,0
C00038682,0.5246181645131304,,1
C00038683,0.8793918086576762,,0
C00038684,,0.0652417691287053,0
C00038685,0.6525428640460307,,1
C00038686,0.02651010418899187,,0
C00038687,0.07392280633197898,,0
C00038688,0.04288534933698711,,0
C00038689,0.059648778249065296,,0
C00038690,,0.12768563868180222,0
C00038691,0.04446900085307739,,0
C00038692,0.07390697221495368,,0
C00038693,0.38129205168688185,,0
C00038694,,0.1464009011024345,0
C00038695,0.9932801842351413,,1
C00038696,0.10739059097106655,,0
C00038697,0.05266388554045471,,0
C00038698,0.07744379055855977,,0
C00038699,,0.02186860696940339,0
C00038700,,0.11665005097138409,0
C00038701,0.38368711645547865,,0
C00038702,,0.5889553712973058,1
C00038703,0.2420089690643306,,1
C00038704,,0.9847706979290493,1
C00038705,,0.1971754278104605,1
C00038706,0.30107547654620065,,0
C00038707,0.20262206559221607,,0
C00038708,0.0999341626379645,,0
C00038709,,0.1432606163210164,0
C00038710,,0.033255093075927486,0
C00038711,0.06438707688371133,,0
C00038712,0.0969023409656028,,1
C00038713,0.04019723223140507,,0
C00038714,0.9645154347827866,,1
C00038715,0.7510746767131923,,1
C00038716,0.030267974691822026,,0
C00038717,0.11925823739016582,,0
C00038718,0.11285854635017865,,0
C00038719,0.149547107566055,,0
C00038720,0.9997181577712613,,1
C00038721,0.9997583301086806,,1
C00038722,0.04370473343145115,,0
C00038723,0.21543648834529114,,0
C00038724,0.9235432982195932,,1
C00038725,0.2067798598195649,,0
C00038726,,0.6912283504354845,1
C00038727,0.06661283801427968,,0
C00038728,,0.25985487085064646,0
C00038729,0.059561271508829464,,0
C00038730,0.09177240537896492,,0
C00038731,0.01771392833642718,,0
C00038732,,0.06422019443898756,0
C00038733,,0.13862351041954418,0
C00038734,0.06739585404474079,,1
C00038735,,0.10930071281378217,0
C00038736,0.9719143102637785,,1
C00038737,0.12280474199305311,,0
C00038738,0.4677145357249776,,1
C00038739,0.06629879839796671,,0
C00038740,,0.9627932268914027,1
C00038741,,0.0578905255451295,0
C00038742,,0.10043686062736017,0
C00038743,0.9845245166998458,,1
C00038744,,0.06707036424973863,0
C00038745,0.41197853526272865,,1
C00038746,0.8578424679509585,,1
C00038747,,0.07179649277223142,0
C00038748,0.3398996816911601,,0
C00038749,,0.22530928887367518,1
C00038750,0.999100544760684,,1
C00038751,0.05123755224185139,,0
C00038752,0.9510836048630238,,1
C00038753,0.9971755377979236,,1
C00038754,,0.8972288522503352,0
C00038755,0.19407669937562058,,1
C00038756,0.015818648185597934,,0
C00038757,0.1376201886014672,,0
C00038758,,0.100861083724319,1
C00038759,,0.21913613111818997,1
C00038760,,0.37073612769259523,0
C00038761,,0.16834900377553697,0
C00038762,,0.0646996673325904,0
C00038763,0.10414636482892603,,0
C00038764,0.18838155329281878,,0
C00038765,0.24726401920153324,,0
C00038766,,0.07886781611451019,0
C00038767,0.03260473283306254,,0
C00038768,0.7802434083689349,,1
C00038769,0.8762657759610771,,1
C00038770,,0.31286320453435496,0
C00038771,0.02889395393818299,,0
C00038772,0.8438280316119761,,1
C00038773,0.06635133444737272,,0
C00038774,0.16751551379519575,,0
C00038775,0.10401752970345755,,0
C00038776,0.8470074650347416,,1
C00038777,,0.040024815226595546,0
C00038778,0.978881741008679,,1
C00038779,0.974724305954706,,1
C00038780,0.985414325683481,,1
C00038781,,0.5136063192233897,1
C00038782,0.44714025907851573,,1
C00038783,0.7193224664099166,,1
C00038784,0.08441695258221901,,0
C00038785,,0.9647905937184679,1
C00038786,0.05731749601621563,,0
C00038787,0.11190862587034815,,0
C00038788,,0.12461216677773362,0
C00038789,0.25153972031703803,,1
C00038790,,0.13421153981769404,0
C00038791,0.3441168003257756,,0
C00038792,0.5362423134083052,,0
C00038793,0.2748194617865421,,1
C00038794,0.07010344523478987,,0
C00038795,0.9600756193778848,,0
C00038796,0.6071707770040675,,0
C00038797,0.8823875925177109,,1
C00038798,0.23354550013217218,,1
C00038799,0.043992017863574366,,0
C00038800,0.045384963667113344,,0
C00038801,0.3504708966575362,,1
C00038802,0.060901640211275,,0
C00038803,0.7758261925089127,,1
C00038804,0.9571051557518271,,1
C00038805,0.03746016780926909,,0
C00038806,,0.9988898560198934,1
C00038807,0.10859110628171463,,0
C00038808,0.7723225338983949,,1
C00038809,0.1607751154332091,,0
C00038810,0.9903000364438401,,1
C00038811,0.11687058102640106,,0
C00038812,,0.25370451147999384,0
C00038813,0.050821169116248066,,0
C00038814,0.8461769872984986,,1
C00038815,0.03610530266881381,,1
C00038816,0.8463171003996003,,1
C00038817,0.6992490270182091,,1
C00038818,0.04690350793469557,,0
C00038819,,0.7329534339627729,1
C00038820,,0.048820388716643195,0
C00038821,0.8658142307256984,,0
C00038822,0.07427594012323481,,0
C00038823,,0.9904299902655334,1
C00038824,0.11161886598404801,,0
C00038825,,0.03668836003118854,0
C00038826,0.047551474645384145,,0
C00038827,0.4160870996363809,,0
C00038828,0.31800179684207497,,0
C00038829,0.8516253905261,,1
C00038830,0.8811442081880616,,1
C00038831,,0.08132002608775965,1
C00038832,0.1381519947642029,,0
C00038833,0.7202707224327657,,1
C00038834,0.02738321232957612,,0
C00038835,0.04054090292129774,,1
C00038836,0.15382026620120204,,0
C00038837,0.12679795767323399,,0
C00038838,,0.1903897145498336,0
C00038839,0.05427761322842167,,0
C00038840,0.99728463874319,,1
C00038841,0.14651835246088674,,0
C00038842,,0.7970191051182254,1
C00038843,0.19351021169826987,,0
C00038844,0.13438655102981303,,0
C00038845,0.9995328704092848,,1
C00038846,0.6381956898372712,,1
C00038847,0.9029228019618407,,1
C00038848,0.0381743284312955,,0
C00038849,,0.3421306224692044,1
C00038850,0.37261465948193273,,1
C00038851,0.9137149953773439,,0
C00038852,0.24829806739798235,,0
C00038853,0.06427239389186218,,0
C00038854,,0.18194571057538306,0
C00038855,,0.8468906837202573,1
C00038856,0.29488975135794177,,1
C00038857,0.5914976226771061,,0
C00038858,0.04408486561020551,,0
C00038859,0.7136851229508515,,1
C00038860,0.06595548536554355,,0
C00038861,,0.24956260275371484,1
C00038862,0.28209765117716634,,0
C00038863,0.594423813189834,,1
C00038864,,0.10457734778328624,0
C00038865,0.3508816495684137,,0
C00038866,0.11109438175851004,,0
C00038867,0.010691250257945248,,0
C00038868,0.1046791149496252,,0
C00038869,,0.037897216675967536,0
C00038870,0.2642664191214075,,0
C00038871,,0.9938424731137854,1
C00038872,0.3786432419913313,,0
C00038873,0.07027076678571371,,0
C00038874,,0.9431408154292895,0
C00038875,0.6953926542940831,,1
C00038876,,0.04689476289307482,0
C00038877,0.833966982174786,,1
C00038878,0.10768601067814143,,1
C00038879,0.17376537054353716,,0
C00038880,0.11172798250184121,,0
C00038881,0.06879914377772596,,0
C00038882,,0.7874574623575646,1
C00038883,0.014276986370805626,,0
C00038884,,0.13638641007531555,0
C00038885,0.9943047439804901,,1
C00038886,0.28911365887953894,,1
C00038887,0.05512535706083241,,0
C00038888,0.020004883613153484,,0
C00038889,0.4957987126996645,,0
C00038890,,0.9247130704636729,1
C00038891,,0.05006037318517231,0
C00038892,,0.05519340522031867,0
C00038893,0.9993554160099686,,1
C00038894,,0.06790724494938873,1
C00038895,,0.13542103403523714,0
C00038896,,0.9958522164100088,1
C00038897,0.21609567618019504,,0
C00038898,,0.8424331812056128,1
C00038899,0.08726108606286628,,0
C00038900,,0.029888962909203225,0
C00038901,,0.406088770418446,1
C00038902,0.06409915282835121,,0
C00038903,0.04442125881616907,,0
C00038904,,0.21762662758516318,1
C00038905,0.5162282770139107,,0
C00038906,0.03769289895492814,,0
C00038907,0.10282390637617392,,0
C00038908,0.20598604824539626,,1
C00038909,0.0334127143260145,,0
C00038910,0.09659482947221715,,0
C00038911,0.014396640299950834,,0
C00038912,0.22272406452833138,,0
C00038913,0.6890101232576639,,1
C00038914,0.9982119650941936,,1
C00038915,0.6689708797328772,,0
C00038916,,0.6443167216961688,0
C00038917,0.1779843929992509,,0
C00038918,0.017413852364213292,,0
C00038919,,0.10678373143162526,0
C00038920,0.06374958920298227,,0
C00038921,0.030363250257326762,,0
C00038922,0.07818246524032148,,0
C00038923,0.9211332689593881,,1
C00038924,0.11867931678071784,,0
C00038925,,0.9953393246362647,1
C00038926,0.23341713104402478,,1
C00038927,0.9788435338555393,,1
C00038928,0.14174261652865852,,0
C00038929,0.148341126280943,,0
C00038930,0.859036423605332,,0
C00038931,0.029737815385568748,,0
C00038932,0.11936940183872381,,0
C00038933,,0.6829398266314087,0
C00038934,0.1159469901421157,,0
C00038935,0.1478640305477048,,0
C00038936,,0.9997468681217729,1
C00038937,,0.6280091201171801,0
C00038938,0.338992746551197,,0
C00038939,0.05436694077450222,,0
C00038940,,0.8244135506658112,1
C00038941,0.9946978716873167,,1
C00038942,0.04690309714335326,,0
C00038943,,0.0868607641181894,0
C00038944,0.6889720295103912,,0
C00038945,0.10440207217657925,,0
C00038946,0.2876881622154501,,0
C00038947,0.25797288390593115,,0
C00038948,0.04182007003431052,,0
C00038949,,0.5946261571099926,0
C00038950,0.2773257550875222,,0
C00038951,,0.034394129563211535,0
C00038952,0.2487161745907436,,0
C00038953,0.03522594167025334,,0
C00038954,0.8527437598360715,,1
C00038955,0.19537979461232402,,0
C00038956,0.07332841535525722,,0
C00038957,,0.09121196856415736,0
C00038958,0.912485170260349,,1
C00038959,0.6833547460966424,,1
C00038960,,0.023004971187666198,0
C00038961,,0.0413402608720962,0
C00038962,,0.8333450622187147,0
C00038963,,0.7424191220637063,1
C00038964,0.07837286705954137,,0
C00038965,,0.055980887465109506,0
C00038966,0.9661146715675102,,0
C00038967,0.05459628079314977,,0
C00038968,0.7060205445240024,,1
C00038969,0.0878848505220622,,0
C00038970,0.2854319728538307,,0
C00038971,,0.3919098355793145,1
C00038972,,0.9324817888070233,1
C00038973,,0.12970151411078767,0
C00038974,0.16934173862561752,,0
C00038975,,0.43072108436499623,1
C00038976,0.5408959658560796,,1
C00038977,0.06952809401652145,,0
C00038978,0.032417352783145316,,0
C00038979,0.12929998455697633,,0
C00038980,0.4339655415798645,,1
C00038981,0.03886415251438381,,0
C00038982,0.045452362321820476,,0
C00038983,,0.19074845658491202,0
C00038984,0.4750975331462749,,1
C00038985,0.3421044707997922,,0
C00038986,,0.040392207787044734,0
C00038987,0.3282884506379739,,1
C00038988,,0.9879690022343539,1
C00038989,0.14382246554507624,,0
C00038990,0.13572027474309614,,0
C00038991,0.03915086218187848,,0
C00038992,0.17945944485402185,,0
C00038993,0.19827487466251503,,0
C00038994,0.4648557434246149,,0
C00038995,,0.13983585346938962,1
C00038996,0.5095268409870387,,0
C00038997,0.9971327639789237,,1
C00038998,,0.7739923972387376,1
C00038999,0.09376524709713552,,0
C00039000,0.04081582805768194,,0
C00039001,,0.9984085640787332,1
C00039002,0.6167653766151302,,1
C00039003,0.2273324265716793,,0
C00039004,0.25914151504889993,,0
C00039005,0.7494169297140311,,1
C00039006,0.1765125426580448,,0
C00039007,0.5516767187840295,,1
C00039008,,0.12566922156573954,0
C00039009,0.06128863477159069,,0
C00039010,0.011543599490613517,,0
C00039011,0.06153825899732941,,0
C00039012,0.44027722577338807,,1
C00039013,0.2156949147463458,,0
C00039014,0.3762754110152223,,0
C00039015,0.14986324213746177,,0
C00039016,0.07959796942389818,,0
C00039017,0.10741119956991611,,0
C00039018,,0.08983441557732519,0
C00039019,0.06150017043996276,,0
C00039020,,0.19532010531512442,1
C00039021,0.9222585571425373,,1
C00039022,,0.07189116762492363,0
C00039023,0.996406091376085,,1
C00039024,0.7233345667080081,,1
C00039025,0.8887559052778327,,0
C00039026,0.16526233275738336,,1
C00039027,0.043598111017373854,,0
C00039028,0.136711823224072,,0
C00039029,0.9473204918183442,,1
C00039030,0.7630547027642344,,1
C00039031,,0.08786810013228065,0
C00039032,,0.0699236915615595,0
C00039033,0.16933676848334542,,0
C00039034,0.11993179145502579,,0
C00039035,0.9827910437870027,,1
C00039036,,0.1414313698163221,0
C00039037,0.14919480626061293,,0
C00039038,0.9997432414132108,,1
C00039039,,0.0623196822344882,0
C00039040,0.9091447860533921,,0
C00039041,0.08239006198228982,,0
C00039042,0.1344410446702288,,0
C00039043,,0.0404076207410443,0
C00039044,0.13262214513572573,,0
C00039045,0.25736152546801655,,1
C00039046,,0.03328838790433276,0
C00039047,,0.9989251917951496,1
C00039048,0.9319102146312029,,0
C00039049,0.8432143439887029,,1
C00039050,0.29300115002433,,1
C00039051,0.31846627376369474,,1
C00039052,0.03256648057354925,,0
C00039053,0.2656951931371087,,0
C00039054,0.8991388016109721,,1
C00039055,0.6800702738311353,,1
C00039056,0.5572795190506923,,1
C00039057,0.048415777040632484,,0
C00039058,0.14389640606908347,,0
C00039059,0.13446074853594192,,0
C00039060,,0.04659952136613669,0
C00039061,,0.521812723120004,1
C00039062,,0.11617353598517786,0
C00039063,0.13349441913346638,,0
C00039064,0.07850494727687807,,0
C00039065,0.6329943647965399,,1
C00039066,0.08343245208510708,,0
C00039067,,0.030046891578586792,0
C00039068,0.9987899018652683,,1
C00039069,,0.6320426900296278,1
C00039070,0.025515295511975702,,0
C00039071,,0.23971468065639112,0
C00039072,0.0587426474544417,,0
C00039073,,0.6760801495830612,0
C00039074,0.018451272482297516,,0
C00039075,,0.7403245450303169,0
C00039076,0.05289920726749147,,0
C00039077,0.32608084250118846,,0
C00039078,0.47621870974872027,,1
C00039079,,0.999287250897961,1
C00039080,0.2886038514492086,,0
C00039081,0.07739508173337416,,0
C00039082,,0.19941373511582644,0
C00039083,,0.01463883667774847,0
C00039084,,0.1740914125977564,0
C00039085,0.357514746846656,,0
C00039086,0.9996110759399592,,1
C00039087,0.912064624425383,,1
C00039088,0.3547797274089289,,1
C00039089,0.2266604566561742,,0
C00039090,,0.44456414098690233,1
C00039091,0.5049902846163264,,0
C00039092,,0.7046969666620055,1
C00039093,0.09095252214104609,,0
C00039094,,0.9625052166067486,1
C00039095,0.19919674412115235,,0
C00039096,0.0655848288703327,,0
C00039097,0.14691965432893733,,0
C00039098,0.02468268225003033,,0
C00039099,,0.795957579023935,1
C00039100,,0.5236167526175628,0
C00039101,,0.5014178806201018,1
C00039102,0.22777464924137525,,1
C00039103,0.12779289395027968,,0
C00039104,0.9272168279320038,,1
C00039105,0.9319255226110863,,1
C00039106,0.08364689511185448,,0
C00039107,0.06101374621759131,,0
C00039108,,0.3762710124492388,0
C00039109,,0.8333640785014667,0
C00039110,0.6577494674631089,,1
C00039111,0.05243820816741114,,0
C00039112,,0.9971688280062533,1
C00039113,0.41133389858128216,,1
C00039114,0.03507943738349552,,0
C00039115,0.07458292107010606,,1
C00039116,,0.9960997823431885,1
C00039117,0.012346331585672943,,0
C00039118,0.2791704702824379,,0
C00039119,0.13273985824389478,,1
C00039120,0.10044921406343105,,0
C00039121,,0.05469280812997467,0
C00039122,,0.9983518792960414,1
C00039123,0.08374987468158689,,0
C00039124,,0.14957676060513286,0
C00039125,,0.954396180416563,1
C00039126,0.6034441446867285,,0
C00039127,0.09667946571045359,,0
C00039128,,0.054225728002305,0
C00039129,,0.09074648308242952,0
C00039130,0.14801978214755812,,0
C00039131,0.5070453336762134,,1
C00039132,,0.11171635877815426,0
C00039133,0.15143911861300688,,0
C00039134,0.5415371099864367,,1
C00039135,0.9999515350341548,,1
C00039136,0.7914486468999008,,1
C00039137,,0.033821364138135294,0
C00039138,0.10649872840044643,,0
C00039139,0.4761966022043149,,1
C00039140,0.6652036555015959,,1
C00039141,0.9986877185986913,,1
C00039142,0.04969194179495508,,0
C00039143,0.36162082914191157,,1
C00039144,0.9278096513951859,,1
C00039145,0.09890048309111991,,0
C00039146,,0.07710220786633978,0
C00039147,,0.12194081402875391,0
C00039148,0.5709553613783833,,1
C00039149,0.07192666445690943,,0
C00039150,0.2592375055949268,,0
C00039151,,0.024466475660326118,0
C00039152,,0.08902971841102633,1
C00039153,0.10595896251339705,,0
C00039154,0.9899728669381948,,1
C00039155,0.02498469398988677,,0
C00039156,0.292916546498449,,0
C00039157,0.6012342413674404,,0
C00039158,,0.5028395872154373,0
C00039159,0.8740798856505498,,1
C00039160,0.15289557511855012,,0
C00039161,0.9182220064406728,,1
C00039162,0.4807434660432877,,1
C00039163,,0.21235012714726212,1
C00039164,0.9520601433679495,,1
C00039165,0.062192550835649896,,0
C00039166,,0.774539095131704,1
C00039167,0.08107239686934344,,0
C00039168,,0.8905077448282657,1
C00039169,0.15500976720020804,,0
C00039170,,0.16780285332744474,0
C00039171,,0.9327565818645477,1
C00039172,0.4059898330608106,,1
C00039173,,0.07395279813576466,0
C00039174,0.05994377275765892,,0
C00039175,0.1993776894057023,,0
C00039176,0.9819512270592835,,1
C00039177,,0.021855329100610877,0
C00039178,0.7831355681751233,,0
C00039179,0.47517808436627806,,1
C00039180,0.8335068301836005,,0
C00039181,0.17304804111884817,,0
C00039182,0.9071188800228668,,1
C00039183,0.40712915111527537,,1
C00039184,,0.18628137387936422,0
C00039185,,0.07799684532019363,0
C00039186,,0.2710687282374221,1
C00039187,0.13053593675596958,,0
C00039188,0.07300909597941027,,0
C00039189,0.11171193888467082,,0
C00039190,0.05671574624012138,,0
C00039191,0.9985718038006078,,1
C00039192,0.8386345640842344,,1
C00039193,0.4424765313655085,,1
C00039194,0.07970216212225803,,0
C00039195,,0.05370627076753857,0
C00039196,,0.09323110134859278,0
C00039197,0.2738667878591281,,1
C00039198,0.640774638909547,,0
C00039199,0.5751996797813085,,1
C00039200,0.09584411476289781,,0
C00039201,0.12568786555372358,,0
C00039202,0.09426721332984042,,0
C00039203,0.08857080977237758,,0
C00039204,0.16673018577629034,,0
C00039205,0.07301142580336208,,0
C00039206,0.12262162374495639,,0
C00039207,0.05176126288253281,,0
C00039208,0.24428402137892122,,0
C00039209,,0.9074169711719239,1
C00039210,,0.9997079136892197,1
C00039211,,0.04012174553510717,0
C00039212,,0.028658617348209816,0
C00039213,0.9911299194108487,,1
C00039214,0.9899157381795921,,1
C00039215,0.9500201352592947,,1
C00039216,,0.15056821761796205,0
C00039217,0.9979231663639154,,1
C00039218,,0.43668134239789785,1
C00039219,,0.10322356117963359,0
C00039220,,0.17404448323590513,0
C00039221,0.998427440388528,,1
C00039222,0.9971920244242705,,1
C00039223,,0.023324028556892966,0
C00039224,0.11659452458108194,,1
C00039225,0.1304891135286322,,0
C00039226,,0.8956340572404765,1
C00039227,,0.20187073689024965,0
C00039228,0.10635274909686553,,0
C00039229,0.04408108443083756,,0
C00039230,,0.09150335359223613,0
C00039231,,0.8517712889075656,1
C00039232,0.9999844018981568,,1
C00039233,0.053446325991645956,,0
C00039234,0.10230347255812484,,0
C00039235,0.093622722104249,,0
C00039236,,0.15656953029139048,0
C00039237,0.01320129601892203,,0
C00039238,,0.053381403018908195,0
C00039239,0.03494652175093974,,0
C00039240,0.2568952816222703,,1
C00039241,,0.09930517930151334,1
C00039242,0.10652481547447167,,0
C00039243,0.7978793134012065,,1
C00039244,0.05220764790620687,,0
C00039245,0.3050971601220426,,0
C00039246,0.23665230538517543,,0
C00039247,0.10444490992785851,,0
C00039248,0.017888851985096894,,0
C00039249,0.6511684000661435,,1
C00039250,,0.3319723757678544,1
C00039251,0.3315557269544014,,0
C00039252,0.9429851572934652,,1
C00039253,0.9866676627681297,,1
C00039254,0.9347492002612643,,1
C00039255,,0.15529066966901664,0
C00039256,0.14852403349019375,,0
C00039257,0.07852668549294342,,1
C00039258,,0.9952385386009407,1
C00039259,0.2660627999092604,,0
C00039260,0.8489485068284676,,1
C00039261,0.7040621178915618,,1
C00039262,0.09068962318537017,,0
C00039263,0.5564716807804074,,1
C00039264,0.9993386878689436,,1
C00039265,0.2187956435872699,,0
C00039266,0.07017666427787832,,1
C00039267,0.020898168036416843,,0
C00039268,0.3089050101998946,,0
C00039269,0.05301978662763982,,0
C00039270,,0.1468767845760183,0
C00039271,,0.8166155485158805,0
C00039272,,0.30182351782546635,0
C00039273,0.3912201191929728,,0
C00039274,0.0408707664484072,,0
C00039275,0.8264345568803564,,0
C00039276,0.062158876596823766,,0
C00039277,,0.024809967929295643,0
C00039278,0.03630449154098641,,0
C00039279,0.12152409174661198,,0
C00039280,,0.6931930431466867,1
C00039281,,0.42688587675504985,1
C00039282,0.7185107500554296,,1
C00039283,0.1331889058796046,,0
C00039284,0.38946840462690957,,1
C00039285,,0.14871002733500754,0
C00039286,,0.7003098506819124,1
C00039287,0.24733602239127322,,0
C00039288,0.38949886462105177,,1
C00039289,0.16380333166160155,,1
C00039290,0.9995298271014935,,1
C00039291,,0.9783117723762275,1
C00039292,,0.1387549924925555,0
C00039293,0.4318017253606091,,0
C00039294,0.062060901474721965,,0
C00039295,0.08281109666759157,,0
C00039296,,0.034419843995279566,1
C00039297,0.4508548235179698,,1
C00039298,0.264706580228459,,1
C00039299,0.882573330495937,,1
C00039300,0.12219859816483129,,0
C00039301,0.8875112710293319,,1
C00039302,0.9951001429154955,,1
C00039303,0.6133525373178761,,1
C00039304,0.06244598819960698,,0
C00039305,0.17614030867388453,,0
C00039306,0.3279290930938608,,0
C00039307,,0.11777196232158962,0
C00039308,,0.0321159293969176,0
C00039309,,0.028224897824456543,0
C00039310,0.038361096484202016,,0
C00039311,0.7856833707481351,,0
C00039312,0.04819823647058076,,0
C00039313,0.9260410206344017,,1
C00039314,,0.10908633165801164,0
C00039315,0.015125016214187501,,0
C00039316,0.014961187118461398,,0
C00039317,,0.7895796700181721,0
C00039318,0.07409987315008465,,0
C00039319,0.4506585011762068,,1
C00039320,0.04331881219099257,,0
C00039321,0.0748267466803595,,0
C00039322,,0.04506291001838144,0
C00039323,0.22070738059143144,,0
C00039324,0.9937245485679315,,1
C00039325,0.35222896464200104,,0
C00039326,,0.1265147394465353,0
C00039327,0.23076063363074964,,1
C00039328,,0.8730697039369842,1
C00039329,0.19538509860128617,,0
C00039330,0.9707778699367084,,1
C00039331,0.17311052879159639,,0
C00039332,,0.024932477419677697,0
C00039333,0.5429884591931291,,1
C00039334,0.9370237152555285,,1
C00039335,0.15040801144016502,,0
C00039336,0.07767363043003213,,0
C00039337,0.3189333572597505,,0
C00039338,,0.9190817011992295,1
C00039339,0.27093974575459395,,0
C00039340,,0.9753239354590748,1
C00039341,0.15121262376637573,,0
C00039342,0.8599175286236092,,1
C00039343,0.5340705028986058,,1
C00039344,,0.060963856660624254,0
C00039345,,0.058010740974522634,0
C00039346,0.07331925553301027,,0
C00039347,0.5116566880829768,,0
C00039348,0.08223140399062223,,0
C00039349,0.3856852025999637,,1
C00039350,,0.24478852639653487,0
C00039351,,0.19777562835509904,0
C00039352,,0.1711566750545132,0
C00039353,,0.09276665675571175,0
C00039354,,0.023250662323929496,0
C00039355,0.8816258393104501,,1
C00039356,0.10593407747489138,,1
C00039357,0.07233162010382553,,0
C00039358,,0.9975690272449136,1
C00039359,0.06999494480082114,,0
C00039360,0.9422865417877087,,1
C00039361,,0.12935640529532375,0
C00039362,0.11360494274184775,,0
C00039363,0.9471698413208658,,1
C00039364,0.16243707369015822,,0
C00039365,0.9859726865039755,,1
C00039366,,0.26972980401601565,1
C00039367,0.07747313834286837,,0
C00039368,0.058557229063019495,,0
C00039369,,0.09211764116952902,0
C00039370,0.25800232216129626,,0
C00039371,0.0346857224453545,,0
C00039372,0.06992509949330317,,0
C00039373,0.04238035790215245,,0
C00039374,,0.07932273447357821,0
C00039375,,0.10093799263800204,0
C00039376,0.03355853932005648,,0
C00039377,0.07829681111159667,,0
C00039378,,0.9947181424895654,1
C00039379,0.6952413315882152,,0
C00039380,0.03371266797489023,,0
C00039381,0.2497918596785766,,1
C00039382,,0.047706483245058995,0
C00039383,0.06406481556632782,,0
C00039384,,0.08530801973955447,0
C00039385,0.032689937191405276,,0
C00039386,0.99977786301971,,1
C00039387,0.11601781149297442,,0
C00039388,0.03669994538367363,,0
C00039389,,0.2804153010272767,0
C00039390,0.19915840287638412,,0
C00039391,0.09693690719396368,,0
